"id";"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"17";"grafo";"What are the grounds for a data subject to request erasure of their personal data according to Article 17?";"The grounds for a data subject to request erasure of their personal data according to Article 17 are: (a) the personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed; (b) the data subject withdraws consent on which the processing is based according to point (a) of Article 6(1), or point (a) of Article 9(2), and where there is no other legal ground for the processing; (c) the data subject objects to the processing pursuant to Article 21(1) and there are no overriding legitimate grounds for the processing, or the data subject objects to the processing pursuant to Article 21(2); (d) the personal data have been unlawfully processed; (e) the personal data have to be erased for compliance with a legal obligation in Union or Member State law to which the controller is subject; (f) the personal data have been collected in relation to the offer of information society services referred to in Article 8(1).";"{'answer': 'A data subject has the right to request the erasure of their personal data without undue delay under Article 17(1) if: the data is no longer necessary for the original purposes; consent is withdrawn without another legal ground for processing; the data subject objects to processing and there are no overriding legitimate grounds, or they object to direct marketing; the data has been unlawfully processed; erasure is required by Union or Member State law; or the data was collected in relation to information society services offered to children under 16 (or a higher age specified by Member State law) without parental consent.', 'full_answer': 'According to Article 17(1) of the GDPR, a data subject can request the erasure of their personal data without undue delay under several conditions. These grounds include: (a) the personal data are no longer necessary for the purposes for which they were collected or processed; (b) the data subject withdraws their consent, and there is no other legal ground for the processing; (c) the data subject objects to the processing, and there are no overriding legitimate grounds, or they object to processing for direct marketing purposes; (d) the personal data have been unlawfully processed; (e) the personal data must be erased to comply with a legal obligation under Union or Member State law; and (f) the personal data were collected in relation to the offer of information society services to a child. Article 17(3) outlines exceptions where erasure may not apply, such as for exercising the right of freedom of expression and information, compliance with a legal obligation, public health reasons, archiving in the public interest, scientific or historical research, or for the establishment, exercise, or defence of legal claims.', 'key_snippet': 'the data subject shall have the right to obtain from the controller the erasure of personal data', 'chunks': ['chapter_iii_article_17', 'chapter III, article 17, point 1a', 'chapter III, article 17, point 1b', 'chapter III, article 17, point 1c', 'chapter III, article 17, point 1d', 'chapter III, article 17, point 1e', 'chapter III, article 17, point 1f'], 'percentage': ['70', '10', '5', '5', '5', '3', '2']}";"0.76";"0.99";"0.98";"0.76";"0.00";"0.00";"gemini-2.5-flash-lite"
"18";"grafo";"What are the circumstances under which a data subject can request restriction of processing according to Article 18?";"A data subject can request restriction of processing if (a) the accuracy of the personal data is contested, (b) the processing is unlawful and the data subject opposes erasure, (c) the controller no longer needs the data but the data subject requires it for legal claims, or (d) the data subject has objected to processing pending verification of legitimate grounds.";"{'answer': 'A data subject can request the restriction of processing under Article 18 when: (a) the accuracy of personal data is contested, pending verification; (b) the processing is unlawful, and the data subject opposes erasure, requesting restriction instead; (c) the controller no longer needs the data, but the data subject requires it for legal claims; or (d) the data subject has objected to processing, pending verification of overriding grounds. The controller must inform the data subject before lifting the restriction. (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1a>, <https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1b>, <https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1c>, <https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1d>)', 'full_answer': ""Under Article 18 of the data protection regulations, a data subject has the right to request the restriction of the processing of their personal data in specific circumstances. These circumstances include: 1. When the accuracy of the personal data is contested by the data subject, for a period that allows the controller to verify the data's accuracy (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1a>). 2. When the processing is unlawful, and the data subject opposes the erasure of the personal data, requesting a restriction of its use instead (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1b>). 3. When the controller no longer needs the personal data for the original processing purposes, but the data subject requires them for the establishment, exercise, or defence of legal claims (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1c>). 4. When the data subject has objected to the processing based on Article 21(1), pending the verification of whether the controller's legitimate grounds override those of the data subject (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_1d>). Once a restriction is in place, the personal data, except for storage, can only be processed with the data subject's consent, or for legal claims, or for the protection of rights of others, or for important public interest reasons (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_2>). The controller is obligated to inform the data subject before lifting any restriction on processing (<https://omc.co/5511993891773/7492/Chapter_III/Article_18/Point_3>)."", 'key_snippet': 'The data subject shall have the right to obtain from the controller restriction of processing where one of the following applies:', 'chunks': ['chapter III, article 18, point 1a', 'chapter III, article 18, point 1b', 'chapter III, article 18, point 1c', 'chapter III, article 18, point 1d'], 'percentage': ['25', '25', '25', '25']}";"0.72";"0.85";"0.54";"0.79";"0.00";"0.00";"gemini-2.5-flash-lite"
"19";"grafo";"What is the notification obligation of the controller regarding rectification or erasure of personal data or restriction of processing according to Article 19 of the GDPR?";"The controller shall communicate any rectification or erasure of personal data or restriction of processing carried out in accordance with Article 16, Article 17(1) and Article 18 to each recipient to whom the personal data have been disclosed, unless this proves impossible or involves disproportionate effort. The controller shall inform the data subject about those recipients if the data subject requests it.";"{'answer': 'The controller has a notification obligation to inform each recipient to whom personal data has been disclosed about any rectification, erasure, or restriction of processing. This obligation applies unless it proves impossible or involves disproportionate effort. If the data subject requests it, the controller must also inform them about these recipients. This is stipulated by Article 19 of the GDPR.', 'full_answer': 'According to Article 19 of the GDPR, the controller is obligated to communicate any rectification of personal data, erasure of personal data, or restriction of processing that has been carried out in accordance with Articles 16, 17(1), and 18. This communication must be made to each recipient to whom the personal data have been disclosed. However, this obligation is waived if it proves impossible or involves disproportionate effort. Furthermore, if the data subject requests it, the controller must inform them about the recipients to whom the personal data were disclosed. This ensures transparency and allows data subjects to be aware of where their data has been shared following such actions.', 'key_snippet': 'The controller shall communicate any rectification or erasure of personal data or restriction of processing', 'chunks': ['chapter_iii_article_19'], 'percentage': ['100']}";"0.55";"0.89";"1.00";"0.68";"0.00";"0.00";"gemini-2.5-flash-lite"
"20";"grafo";"What is the right granted to the data subject in Article 20 of the GDPR?";"The data subject shall have the right to receive the personal data concerning him or her, which he or she has provided to a controller, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided.";"{'answer': 'The data subject has the right to receive their personal data in a structured, commonly used, and machine-readable format, and to transmit this data to another controller without hindrance. This right applies when the data has been provided to a controller, and the data subject can also request direct transmission from one controller to another if technically feasible. This right does not affect the rights and freedoms of others and is without prejudice to Article 17 (right to erasure).', 'full_answer': 'Article 20 of the GDPR grants data subjects the right to data portability. Specifically, under Article 20(1), a data subject can receive personal data they have provided to a controller in a structured, commonly used, and machine-readable format. Furthermore, they have the right to transmit this data to another controller without hindrance from the original controller. Article 20(2) clarifies that the data subject can request direct transmission from one controller to another, provided it is technically feasible. However, Article 20(4) stipulates that the exercise of this right must not adversely affect the rights and freedoms of others. Additionally, Article 20(3) states that this right is without prejudice to Article 17 (the right to erasure) and does not apply to processing necessary for tasks carried out in the public interest or in the exercise of official authority vested in the controller.', 'key_snippet': 'The data subject shall have the right to receive the personal data concerning him or her, which he or she has provided to a controller, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided', 'chunks': ['chapter_iii_article_20', 'chapter_iii_article_20'], 'percentage': ['90', '10']}";"0.57";"0.78";"0.54";"0.82";"0.00";"0.00";"gemini-2.5-flash-lite"
"21";"grafo";"What is the right granted to the data subject in Article 21?";"The data subject shall have the right to object, on grounds relating to his or her particular situation, at any time to processing of personal data concerning him or her which is based on point (e) or (f) of Article 6(1), including profiling based on those provisions.";"{'answer': 'Article 21 grants data subjects the right to object to the processing of their personal data under certain conditions. Specifically, they can object to processing based on Article 6(1)(e) or (f) (including profiling) if it relates to their particular situation. They also have the right to object at any time to processing for direct marketing purposes, which includes profiling related to direct marketing. If an objection is made for direct marketing, the data shall no longer be processed for that purpose. The right to object also applies to processing for scientific or historical research or statistical purposes, unless necessary for public interest tasks.', 'full_answer': ""Article 21 of the regulation outlines the data subject's right to object to the processing of their personal data. This right is applicable in several scenarios:\n\n1.  **Objection based on specific grounds (Article 21(1)):** Data subjects can object to processing based on Article 6(1)(e) or (f) (public task or legitimate interests), including profiling, if the objection relates to their particular situation. In such cases, the controller must cease processing unless they can demonstrate compelling legitimate grounds that override the data subject's interests, rights, and freedoms, or if the processing is for legal claims.\n\n2.  **Objection to direct marketing (Article 21(2) & (3)):** Data subjects have an absolute right to object to processing for direct marketing purposes at any time, including profiling related to it. If they object, the personal data must no longer be processed for these purposes.\n\n3.  **Objection to research/statistical processing (Article 21(6)):** For processing for scientific or historical research or statistical purposes (under Article 89(1)), data subjects can object based on their particular situation, unless the processing is necessary for a public interest task.\n\nFurthermore, Article 21(4) mandates that this right must be explicitly brought to the data subject's attention clearly and separately from other information at the latest upon the first communication. Article 21(5) allows data subjects to exercise this right using automated means for information society services."", 'key_snippet': 'The data subject shall have the right to object, on grounds relating to his or her particular situation, at any time to processing of personal data', 'chunks': ['https://omc.co/5511993891773/7492/Chapter_III/Article_21/Point_1', 'https://omc.co/5511993891773/7492/Chapter_III/Article_21/Point_2', 'https://omc.co/5511993891773/7492/Chapter_III/Article_21/Point_3', 'https://omc.co/5511993891773/7492/Chapter_III/Article_21/Point_4', 'https://omc.co/5511993891773/7492/Chapter_III/Article_21/Point_5', 'https://omc.co/5511993891773/7492/Chapter_III/Article_21/Point_6'], 'percentage': ['100']}";"0.55";"0.91";"0.56";"0.62";"0.00";"0.00";"gemini-2.5-flash-lite"
"22";"grafo";"What is the right of the data subject under Article 22?";"The data subject shall have the right not to be subject to a decision based solely on automated processing, including profiling, which produces legal effects concerning him or her or similarly significantly affects him or her.";"{'answer': 'Under Article 22, a data subject has the right not to be subject to decisions based solely on automated processing, including profiling, if these decisions produce legal effects or similarly significantly affect them. This right does not apply if the decision is necessary for a contract, authorized by law with suitable safeguards, or based on explicit consent. Controllers must implement measures for human intervention, allowing the data subject to express their view and contest the decision in cases of contractual necessity or explicit consent.', 'full_answer': ""Article 22 of the regulation grants data subjects the right to not be subjected to decisions made solely through automated processing, including profiling, when these decisions have legal consequences or significantly impact them. However, this right is not absolute and has specific exceptions. It does not apply if the decision is essential for entering into or fulfilling a contract between the data subject and the controller (Article 22(2)(a)). It also does not apply if the decision is permitted by Union or Member State law, provided that suitable measures are in place to protect the data subject's rights and freedoms (Article 22(2)(b)). Furthermore, decisions based on the data subject's explicit consent are also exempt (Article 22(2)(c)). In cases where the decision is necessary for a contract or based on explicit consent, the controller is obligated to implement appropriate measures to safeguard the data subject's rights and freedoms. These measures must include, at a minimum, the right to human intervention, the ability to express one's point of view, and the right to contest the decision (Article 22(3)). Decisions based on special categories of personal data are prohibited unless specific conditions under Article 9(2) are met and suitable safeguards are in place (Article 22(4))."", 'key_snippet': 'The data subject shall have the right not to be subject to a decision based solely on automated processing, including profiling, which produces legal effects concerning him or her or similarly significantly affects him or her.', 'chunks': ['chapter_iii_article_22', 'chapter_iii_article_22', 'chapter_iii_article_22', 'chapter_iii_article_22', 'chapter_iii_article_22', 'chapter_iii_article_22'], 'percentage': ['20', '20', '15', '15', '15', '15']}";"0.51";"1.00";"0.54";"0.61";"0.00";"0.00";"gemini-2.5-flash-lite"
"23";"grafo";"Under what circumstances can Union or Member State law restrict the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5?";"Union or Member State law may restrict the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard national security, defence, public security, the prevention, investigation, detection or prosecution of criminal offences or the execution of criminal penalties, including the safeguarding against and the prevention of threats to public security, other important objectives of general public interest of the Union or of a Member State, in particular an important economic or financial interest of the Union or of a Member State, including monetary, budgetary and taxation a matters, public health and social security, the protection of judicial independence and judicial proceedings, the prevention, investigation, detection and prosecution of breaches of ethics for regulated professions, a monitoring, inspection or regulatory function connected, even occasionally, to the exercise of official authority in the cases referred to in points (a) to (e) and (g), the protection of the data subject or the rights and freedoms of others, or the enforcement of civil law claims.";"{'answer': 'Union or Member State law can restrict the scope of obligations and rights provided for in Articles 12 to 22 and Article 5 under specific circumstances. These include compliance with a legal obligation to which the controller is subject, the performance of a task carried out in the public interest or in the exercise of official authority, or when personal data must remain confidential subject to an obligation of professional secrecy regulated by Union or Member State law. Additionally, processing may be restricted for the establishment, exercise, or defence of legal claims, or for reasons of important public interest of the Union or a Member State. Access to data processing equipment and means may also be subject to Union or Member State procedural law.', 'full_answer': ""The scope of obligations and rights under Articles 12 to 22 and Article 5 can be restricted by Union or Member State law in several situations. Article 17(1)(e) and Article 17(3)(b) indicate that personal data erasure or processing may be required for compliance with a legal obligation imposed by Union or Member State law on the controller, or for performing tasks in the public interest or exercising official authority. Article 18(2) specifies that after processing has been restricted, personal data can only be processed with the data subject's consent, for legal claims, for protecting the rights of others, or for important public interest reasons of the Union or a Member State. Furthermore, Article 14(5)(d) states that personal data must remain confidential subject to professional secrecy obligations regulated by Union or Member State law. Article 22(2)(b) allows for automated processing if authorised by Union or Member State law, provided suitable safeguards are in place. Article 58(1)(f) notes that access to data processing equipment is subject to Union or Member State procedural law. Article 14(5)(c) also allows for obtaining or disclosure if expressly laid down by Union or Member State law, with appropriate measures to protect legitimate interests."", 'key_snippet': 'Union or Member State law to which the controller is subject', 'chunks': ['chapter III, article 17, point 1e', 'chapter III, article 17, point 3b', 'chapter III, article 18, point 2', 'chapter III, article 14, point 5d', 'chapter VI, article 58, point 1f', 'chapter III, article 22, point 2b', 'chapter III, article 14, point 5c'], 'percentage': ['20', '20', '20', '15', '10', '10', '15']}";"0.77";"0.87";"0.87";"0.72";"0.00";"0.00";"gemini-2.5-flash-lite"
"24";"grafo";"What measures should the controller implement to ensure and demonstrate that processing is performed in accordance with the GDPR Regulation?";"The controller shall implement appropriate technical and organisational measures, reviewed and updated where necessary, taking into account the nature, scope, context and purposes of processing as well as the risks of varying likelihood and severity for the rights and freedoms of natural persons. Where proportionate in relation to processing activities, the measures shall include the implementation of appropriate data protection policies.";"{'answer': 'The controller shall implement appropriate technical and organisational measures to ensure and demonstrate that processing is performed in accordance with the GDPR Regulation. These measures should be reviewed and updated as necessary. Where proportionate, these measures should include data protection policies. Adherence to approved codes of conduct or certification mechanisms can also demonstrate compliance.', 'full_answer': 'To ensure and demonstrate compliance with the GDPR Regulation, the controller must implement appropriate technical and organisational measures. These measures should be chosen considering the nature, scope, context, and purposes of the processing, as well as the risks to the rights and freedoms of individuals. The controller is obligated to review and update these measures as needed. Furthermore, where it is proportionate to the processing activities, the controller should implement data protection policies. The GDPR also allows for adherence to approved codes of conduct or certification mechanisms as a means to demonstrate compliance with these obligations. Article 24(1) and (2) of the GDPR outlines these requirements.', 'key_snippet': 'the controller shall implement appropriate technical and organisational measures to ensure and to be able to demonstrate that processing is performed in accordance with this Regulation.', 'chunks': ['chapter_iv_article_24', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_24/Point_1', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_24/Point_2'], 'percentage': ['70', '30']}";"0.76";"1.00";"0.55";"0.61";"0.00";"0.00";"gemini-2.5-flash-lite"
"25";"grafo";"What are the two types of measures that the controller must implement according to Article 25?";"The controller must implement appropriate technical and organisational measures to implement data-protection principles, such as data minimisation, and to ensure that only necessary personal data are processed.";"{'answer': 'According to Article 25, the controller must implement two types of measures: first, appropriate technical and organisational measures at the time of determining processing means and during processing itself, designed to implement data protection principles like data minimisation and integrate safeguards. Second, by default, measures ensuring only necessary personal data for each specific purpose are processed, covering data amount, extent of processing, storage period, and accessibility.', 'full_answer': ""Article 25 of the regulation mandates the controller to implement data protection by design and by default. This involves two primary types of measures. Firstly, as outlined in Article 25(1), the controller must implement appropriate technical and organisational measures. These measures should be considered both when determining the means for processing and during the actual processing. Their purpose is to effectively implement data protection principles, such as data minimisation, and to integrate necessary safeguards into the processing to comply with the regulation and protect data subjects' rights. Examples include pseudonymisation. Secondly, as detailed in Article 25(2), the controller must implement appropriate technical and organisational measures to ensure that, by default, only personal data that are necessary for each specific purpose of the processing are processed. This obligation extends to the quantity of data collected, the extent of processing, storage duration, and accessibility, ensuring that personal data are not made accessible to an indefinite number of individuals without user intervention."", 'key_snippet': 'implement appropriate technical and organisational measures', 'chunks': ['chapter_iv_article_25', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_25/Point_1', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_25/Point_2'], 'percentage': ['70', '30']}";"0.49";"1.00";"0.54";"0.77";"0.00";"0.00";"gemini-2.5-flash-lite"
"26";"grafo";"What are the responsibilities of joint controllers under Article 26 of the GDPR Regulation?";"Joint controllers must determine their respective responsibilities for compliance with the obligations under this Regulation, in particular as regards the exercising of the rights of the data subject and their respective duties to provide the information referred to in Articles 13 and 14, by means of an arrangement between them unless, and in so far as, the respective responsibilities of the controllers are determined by Union or Member State law to which the controllers are subject. The arrangement may designate a contact point for data subjects. The arrangement shall duly reflect the respective roles and relationships of the joint controllers vis-à-vis the data subjects. The essence of the arrangement shall be made available to the data subject. Irrespective of the terms of the arrangement referred to in paragraph 1, the data subject may exercise his or her rights under this Regulation in respect of and against each of the controllers.";"{'answer': 'Joint controllers must transparently determine their respective responsibilities for compliance with GDPR obligations, including how data subjects can exercise their rights and how information will be provided. This determination should be made through an arrangement between them, unless specified by Union or Member State law. The essence of this arrangement must be made available to the data subject, who can exercise their rights against each controller.', 'full_answer': 'When two or more controllers jointly determine the purposes and means of processing, they are considered joint controllers. According to Article 26(1) of the GDPR, these joint controllers are obligated to transparently establish their respective responsibilities for complying with the Regulation. This includes defining how data subjects can exercise their rights and how the controllers will fulfill their duties to provide information as per Articles 13 and 14. This division of responsibilities should be formalized through an arrangement between the controllers, unless Union or Member State law already dictates these responsibilities. Paragraph 2 of Article 26 states that this arrangement must duly reflect the roles and relationships of the joint controllers concerning data subjects, and its core elements must be accessible to the data subjects. Importantly, Article 26(3) clarifies that regardless of the arrangement, a data subject retains the right to exercise their rights under the GDPR against each of the joint controllers individually.', 'key_snippet': 'they shall be joint controllers. They shall in a transparent manner determine their respective responsibilities', 'chunks': ['chapter_iv_article_26_point_1', 'chapter_iv_article_26_point_2', 'chapter_iv_article_26_point_3'], 'percentage': ['70', '20', '10']}";"0.53";"0.98";"1.00";"0.79";"0.00";"0.00";"gemini-2.5-flash-lite"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from designating a representative in the Union if the processing of personal data does not require identification of the data subject, or if the controller or processor is not in a position to identify the data subject. In such cases, Articles 15 to 20 of the Regulation shall not apply, unless the data subject provides additional information enabling their identification for exercising their rights. This exemption is based on Article 11 of the Regulation.', 'full_answer': 'Article 11 of the Regulation provides an exemption for controllers or processors not established in the Union from the obligation to designate a representative. Specifically, paragraph 1 states that if the purposes of processing personal data do not require the identification of a data subject, the controller is not obliged to maintain, acquire, or process additional information solely for compliance with the Regulation. Paragraph 2 further clarifies that if the controller can demonstrate that they are unable to identify the data subject, they shall inform the data subject accordingly, if possible. In these scenarios, Articles 15 to 20, which pertain to data subject rights, do not apply, except when the data subject provides information that allows for their identification when exercising these rights. Therefore, the exemption hinges on the necessity of data subject identification for the processing activities.', 'key_snippet': 'If the purposes for which a controller processes personal data do not or do no longer require the identification of a data subject by the controller, the controller shall not be obliged to maintain, acquire or process additional information in order to identify the data subject for the sole purpose of complying with this Regulation.', 'chunks': ['chapter_ii_article_11'], 'percentage': ['100']}";"0.73";"0.72";"0.55";"0.54";"0.00";"0.00";"gemini-2.5-flash-lite"
"28";"grafo";"What are the obligations of a processor under a contract or other legal act with the controller, according to Article 28?";"The obligations of a processor under a contract or other legal act with the controller, according to Article 28, include processing personal data only on documented instructions from the controller, ensuring confidentiality of persons authorized to process the data, taking all measures required pursuant to Article 32, respecting the conditions for engaging another processor, assisting the controller by appropriate technical and organizational measures, assisting the controller in ensuring compliance with the obligations pursuant to Articles 32 to 36, deleting or returning all the personal data to the controller after the end of the provision of services relating to processing, making available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller, and immediately informing the controller if, in its opinion, an instruction infringes this Regulation or other Union or Member State data protection provisions.";"{'answer': ""Under Article 28, a processor's obligations within a contract or legal act with a controller include: processing data only on documented instructions from the controller (unless required by law, in which case the controller must be informed); ensuring authorized persons are bound by confidentiality; taking measures required by Article 32; respecting conditions for engaging sub-processors; assisting the controller in fulfilling data subject rights requests and ensuring compliance with Articles 32-36; and upon contract termination, deleting or returning all personal data unless otherwise required by law. The contract must be in writing, including electronic form."", 'full_answer': ""According to Article 28, a processor's obligations when acting under a contract or other legal act with a controller are multifaceted. Primarily, the processor must process personal data solely based on the controller's documented instructions, unless Union or Member State law mandates otherwise, in which case the processor must inform the controller prior to processing, provided it's not prohibited on public interest grounds. Additionally, the processor must ensure that individuals authorized to process the data are bound by confidentiality obligations. The processor is also required to implement all necessary security measures as stipulated in Article 32 and adhere to the conditions for engaging sub-processors as outlined in paragraph 2 and 4 of Article 28. Furthermore, the processor must assist the controller, using appropriate technical and organizational measures, in responding to data subject rights requests and in ensuring compliance with Articles 32 to 36. Finally, upon the cessation of services, the processor must, at the controller's choice, delete or return all personal data, unless storage is required by law. The contract or legal act formalizing these obligations must be in writing."", 'key_snippet': 'processes the personal data only on documented instructions from the controller', 'chunks': ['https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3a', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3b', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3c', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3d', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3e', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3f', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3g', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_3h', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_28/Point_9'], 'percentage': ['15', '15', '10', '10', '10', '10', '10', '10', '10', '10']}";"0.76";"0.90";"0.70";"0.90";"0.00";"0.00";"gemini-2.5-flash-lite"
"29";"grafo";"Under what circumstances can the processor or any person acting under the authority of the controller or processor process personal data?";"The processor and any person acting under the authority of the controller or of the processor, who has access to personal data, shall not process those data except on instructions from the controller, unless required to do so by Union or Member State law.";"{'answer': 'The processor or any person acting under the authority of the controller or processor may process personal data only on instructions from the controller, unless they are required to do so by Union or Member State law. This is stipulated in Article 29(1) and Article 32(4).', 'full_answer': ""According to Article 29(1) and Article 32(4), the processor, and any individual acting under the controller's or processor's authority who has access to personal data, are only permitted to process this data based on the controller's instructions. An exception to this rule exists if Union or Member State law mandates such processing. In such cases, the processor or authorized individual must comply with the legal requirement. This ensures that processing activities remain under the control of the controller, except when overridden by legal obligations."", 'key_snippet': 'The controller and processor shall take steps to ensure that any natural person acting under the authority of the controller or the processor who has access to personal data does not process them except on instructions from the controller, unless he or she is required to do so by Union or Member State law.', 'chunks': ['https://omc.co/5511993891773/7492/Chapter_IV/Article_32/Point_4', 'https://omc.co/5511993891773/7492/Chapter_IV/Article_29/Point_text_1'], 'percentage': ['70', '30']}";"0.68";"0.86";"0.55";"0.88";"0.00";"0.00";"gemini-2.5-flash-lite"
"30";"grafo";"What information should be included in the record of processing activities maintained by a controller according to Article 30?";"The record of processing activities maintained by a controller should contain the name and contact details of the controller and, where applicable, the joint controller, the controller's representative and the data protection officer; the purposes of the processing; a description of the categories of data subjects and of the categories of personal data; the categories of recipients to whom the personal data have been or will be disclosed including recipients in third countries or international organisations; where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards; where possible, the envisaged time limits for erasure of the different categories of data; where possible, a general description of the technical and organisational security measures referred to in Article 32(1).";"{'answer': 'The record of processing activities maintained by a controller must include: the name and contact details of the controller, joint controller, representative, and data protection officer; the purposes of the processing; a description of the categories of data subjects and personal data; the categories of recipients; where applicable, transfers of personal data to third countries or international organisations, including suitable safeguards; where possible, time limits for erasure of data categories; and where possible, a general description of technical and organisational security measures. (<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1a>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1b>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1c>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1d>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1e>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1f>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1g>).', 'full_answer': ""According to Article 30(1) of the GDPR, controllers must maintain a record of processing activities. This record needs to be comprehensive and include specific data elements. These elements are: the name and contact details of the controller, any joint controller, the controller's representative, and the data protection officer (if applicable). It must also detail the purposes for which the personal data is being processed. Furthermore, the record should describe the categories of data subjects and the categories of personal data involved. Information regarding the recipients to whom the personal data have been or will be disclosed, including those in third countries or international organizations, must be documented. For transfers to third countries or international organizations, suitable safeguards must be documented, especially in cases referred to in Article 49(1). The record should also specify, where possible, the envisaged time limits for the erasure of different categories of data. Finally, where possible, a general description of the technical and organisational security measures implemented, as referred to in Article 32(1), should be included. These records must be maintained in writing, including in electronic form, and made available to the supervisory authority upon request (<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_3>, <https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_4>)."", 'key_snippet': ""the name and contact details of the controller and, where applicable, the joint controller, the controller's representative and the data protection officer;"", 'chunks': ['<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1a>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1b>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1c>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1d>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1e>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1f>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1g>', '<https://omc.co/5511993891773/7492/Chapter_IV/Article_30/Point_1>'], 'percentage': ['100']}";"0.80";"0.58";"1.00";"0.83";"0.00";"0.00";"gemini-2.5-flash-lite"
"31";"grafo";"Who is required to cooperate with the supervisory authority upon request in the performance of its tasks according to Article 31 of the GDPR?";"The controller and the processor and, where applicable, their representatives.";"{'answer': 'The controller, the processor, and their representatives are required to cooperate with the supervisory authority upon request in the performance of its tasks. This obligation is stated in Article 31 of the GDPR.', 'full_answer': ""According to Article 31 of the GDPR, the controller and the processor, as well as their representatives where applicable, are obligated to cooperate with the supervisory authority when requested to do so in the performance of the authority's tasks. This cooperation is a fundamental aspect of ensuring compliance with data protection regulations."", 'key_snippet': 'The controller and the processor and, where applicable, their representatives, shall cooperate, on request, with the supervisory authority in the performance of its tasks.', 'chunks': ['chapter IV, article 31, point text_1'], 'percentage': ['100']}";"0.80";"0.72";"0.54";"0.59";"0.00";"0.00";"gemini-2.5-flash-lite"
