"id";"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"73";"grafo";"What is the required majority for the Board to adopt its own rules of procedure?";"A two-thirds majority of its members.";"{'answer': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members.', 'full_answer': 'According to the provided regulations, specifically Chapter VII, Article 72, Point 2, the Board is required to adopt its own rules of procedure and organize its operational arrangements. The specific majority required for this action is a two-thirds majority of its members. This requirement is a specific exception to the general rule stated in Article 72, Point 1, which stipulates that the Board typically takes decisions by a simple majority of its members unless otherwise provided.', 'key_snippet': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members', 'chunks': ['chapter VII, article 72, point 2', 'Rule2'], 'percentage': ['50', '50']}";"0.70";"0.28";"0.54";"0.47";"0.00";"0.00";"gemma"
"73";"grafo";"What is the required majority for the Board to adopt its own rules of procedure?";"A two-thirds majority of its members.";"{'answer': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members, as established in Article 72, paragraph 2.', 'full_answer': 'According to Article 72(2), the Board is required to adopt its own rules of procedure through a two-thirds majority of its members. This specific majority requirement is an exception to the general rule established in Article 72(1), which states that the Board typically takes decisions by a simple majority of its members unless otherwise provided for in the Regulation. Consequently, for the specific purpose of adopting rules of procedure and organizing its own operational arrangements, the higher threshold of a two-thirds majority must be met.', 'key_snippet': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members', 'chunks': ['chapter_vii_article_72'], 'percentage': ['100']}";"0.64";"0.62";"0.54";"0.44";"0.00";"0.00";"gemma"
"73";"grafo";"What is the required majority for the Board to adopt its own rules of procedure?";"A two-thirds majority of its members.";"{'answer': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members. This requirement is specified in chapter VII, article 72, point 2.', 'full_answer': 'According to the provided text, specifically chapter VII, article 72, point 2, the Board is mandated to adopt its own rules of procedure. The required majority for this specific action is a two-thirds majority of its members. Additionally, the Board is responsible for organizing its own operational arrangements under the same provision. While article 72, point 1 establishes a general rule that the Board takes decisions by a simple majority unless otherwise provided, the specific requirement for the adoption of rules of procedure (two-thirds majority) serves as the applicable rule for this particular case.', 'key_snippet': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members', 'chunks': ['chapter VII, article 72, point 2'], 'percentage': ['100']}";"0.64";"0.32";"0.54";"0.41";"0.00";"0.00";"gemma"
"73";"grafo";"What is the required majority for the Board to adopt its own rules of procedure?";"A two-thirds majority of its members.";"{'answer': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members. This requirement is specified in chapter VII, article 72, point 2.', 'full_answer': 'According to the provided evidence, specifically chapter VII, article 72, point 2, the Board is mandated to adopt its own rules of procedure and organize its own operational arrangements. The required majority for this specific action is a two-thirds majority of its members. This differs from the general decision-making rule established in chapter VII, article 72, point 1, which states that the Board shall generally take decisions by a simple majority of its members unless otherwise provided for in the Regulation.', 'key_snippet': 'The Board shall adopt its own rules of procedure by a two-thirds majority of its members', 'chunks': ['chapter VII, article 72, point 2'], 'percentage': ['100']}";"0.70";"0.33";"0.54";"0.41";"0.00";"0.00";"gemma"
"23";"grafo";"Under what circumstances can Union or Member State law restrict the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5?";"Union or Member State law may restrict the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard national security, defence, public security, the prevention, investigation, detection or prosecution of criminal offences or the execution of criminal penalties, including the safeguarding against and the prevention of threats to public security, other important objectives of general public interest of the Union or of a Member State, in particular an important economic or financial interest of the Union or of a Member State, including monetary, budgetary and taxation a matters, public health and social security, the protection of judicial independence and judicial proceedings, the prevention, investigation, detection and prosecution of breaches of ethics for regulated professions, a monitoring, inspection or regulatory function connected, even occasionally, to the exercise of official authority in the cases referred to in points (a) to (e) and (g), the protection of the data subject or the rights and freedoms of others, or the enforcement of civil law claims.";"{'answer': 'Union or Member State law to which the data controller or processor is subject may restrict the scope of the obligations and rights provided for in Articles 12 to 22, Article 34, and Article 5 through a legislative measure. This is permissible provided that the provisions correspond to the rights and obligations in Articles 12 to 22, and the restriction respects the essence of the fundamental rights and freedoms. Additionally, the restriction must be a necessary and proportionate measure in a democratic society to safeguard specific interests (Chapter III, Article 23, Point 1).', 'full_answer': 'According to Chapter III, Article 23, Point 1, the legal framework of the Union or a Member State may impose restrictions on the scope of rights and obligations established in Articles 12 to 22, Article 34, and Article 5. For such a restriction to be legally valid, it must meet the following cumulative conditions: 1) It must be implemented by way of a legislative measure; 2) The provisions of that law must correspond to the rights and obligations provided for in Articles 12 to 22; 3) The restriction must respect the essence of the fundamental rights and freedoms; and 4) The measure must be both necessary and proportionate within a democratic society to safeguard the relevant interests. This ensures that while Member States or the Union can limit these rights for specific purposes, they cannot do so in a way that undermines the core of fundamental freedoms.', 'key_snippet': 'Union or Member State law... may restrict by way of a legislative measure the scope of the obligations', 'chunks': ['chapter III, article 23, point 1'], 'percentage': ['100']}";"0.74";"0.43";"0.96";"0.82";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from designating a representative under Article 27 in the following cases: 1) If the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2) If the entity is a public authority or body.', 'full_answer': 'According to Article 27, while the general rule is that a controller or processor not established in the Union must designate a representative in writing where Article 3(2) applies, there are two specific exemptions provided in point 2. First, an exemption applies if the processing meets three cumulative criteria: it must be occasional, it must not involve the large-scale processing of special categories of data as defined in Article 9(1) or data relating to criminal convictions and offences as defined in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons (taking into account the nature, context, scope, and purposes of the processing). Second, the obligation to designate a representative does not apply if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '40', '40']}";"0.68";"0.56";"0.81";"0.78";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from designating a representative under Article 27 in the following cases: 1) when the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2) when the entity is a public authority or body.', 'full_answer': 'According to Article 27, while controllers or processors subject to Article 3(2) are generally required to designate a representative in writing within the Union, there are two specific exemptions provided in point 2. First, an exemption applies if the processing is occasional and meets a cumulative set of criteria: it must not involve the large-scale processing of special categories of data as defined in Article 9(1) or data regarding criminal convictions and offences as defined in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons. This risk assessment must take into account the nature, context, scope, and purposes of the processing. Second, the obligation to designate a representative does not apply if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.49";"0.81";"0.80";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'Under Article 27, a controller or processor not established in the Union is exempt from designating a representative in the Union if the following conditions are met: 1. The processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2. The entity is a public authority or body.', 'full_answer': 'According to Article 27, point 1, controllers or processors subject to Article 3(2) are generally required to designate a representative in writing within the Union. However, point 2 establishes specific exemptions from this obligation. A controller or processor is exempt if the processing activities are occasional and do not involve the large-scale processing of special categories of data as defined in Article 9(1) or data regarding criminal convictions and offences as defined in Article 10. Furthermore, such processing must be unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope, and purposes of the processing. Additionally, the obligation to designate a representative does not apply if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.48";"0.71";"0.79";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from the obligation to designate a representative under Article 27 in two specific cases: 1) when the processing is occasional, does not involve large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2) when the entity is a public authority or body. This is established in Article 27, paragraph 2.', 'full_answer': 'According to Article 27 of the provided text, controllers or processors not established in the Union are generally required to designate a representative in writing if Article 3(2) applies. However, Article 27(2) explicitly provides two exemptions from this obligation. The first exemption applies to processing activities that meet three cumulative criteria: they must be occasional, they must not involve the large-scale processing of special categories of data as defined in Article 9(1) or data relating to criminal convictions and offences as defined in Article 10, and they must be unlikely to result in a risk to the rights and freedoms of natural persons (taking into account the nature, context, scope, and purposes of the processing). The second exemption is absolute for any public authority or body. These exemptions ensure that the administrative burden of designating a representative is not imposed on low-risk, occasional processing or on public entities.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional', 'chunks': ['chapter_iv_article_27'], 'percentage': ['100']}";"0.68";"0.90";"0.88";"0.80";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'Under Article 27(2), a controller or processor not established in the Union is exempt from designating a representative in the Union in the following cases: (a) if the processing is occasional, does not involve large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or (b) if the entity is a public authority or body.', 'full_answer': 'According to Article 27 of the provided text, controllers or processors not established in the Union are generally required to designate a representative in writing where Article 3(2) applies. However, Article 27(2) establishes two specific exemptions from this obligation. First, an exemption applies if the processing activities are occasional and meet three cumulative criteria: they must not include large-scale processing of special categories of data (as defined in Article 9(1)) or data relating to criminal convictions and offences (as defined in Article 10), and they must be unlikely to result in a risk to the rights and freedoms of natural persons. This risk assessment must take into account the nature, context, scope, and purposes of the processing. Second, the obligation to designate a representative does not apply to any public authority or body. These exemptions ensure that the administrative burden of appointing a representative is proportionate to the risk and nature of the processing activity.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional', 'chunks': ['chapter_iv_article_27'], 'percentage': ['100']}";"0.68";"0.80";"0.74";"0.80";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from the obligation to designate a representative under Article 27 in the following cases: 1. When the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2. When the entity is a public authority or body.', 'full_answer': 'According to Article 27, the general obligation for a controller or processor not established in the Union to designate a representative in writing applies where Article 3(2) is applicable. However, this obligation is not applicable under two specific conditions: first, if the processing is occasional and meets a set of cumulative criteria: it must not involve the large-scale processing of special categories of data as defined in Article 9(1) or data relating to criminal convictions and offences as defined in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope, and purposes of the processing. Second, the exemption applies if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.50";"0.81";"0.81";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from the obligation to designate a representative under Article 27 in the following cases: 1) if the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope and purposes of the processing; or 2) if the entity is a public authority or body.', 'full_answer': 'According to Article 27, point 1, controllers or processors not established in the Union must generally designate a representative in writing where Article 3(2) applies. However, Article 27, point 2 establishes specific exemptions to this obligation. First, an exemption applies if the processing is occasional and meets three cumulative criteria: it must not involve large-scale processing of special categories of data as referred to in Article 9(1) or data relating to criminal convictions and offences as referred to in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope, and purposes of the processing. Second, the obligation does not apply if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.17";"0.84";"0.80";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from the obligation to designate a representative under Article 27 in the following cases: 1) If the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope and purposes of the processing; or 2) If the entity is a public authority or body. This is established in Article 27, point 2, and its subsequent sub-points 2a and 2b.', 'full_answer': 'According to Article 27, point 1, controllers or processors subject to Article 3(2) must generally designate a representative in writing within the Union. However, Article 27, point 2 provides specific exemptions to this obligation. \n\nFirst, an exemption applies if the processing activities meet all the following cumulative criteria: they are occasional, they do not involve the large-scale processing of special categories of data as defined in Article 9(1) or data relating to criminal convictions and offences as defined in Article 10, and they are unlikely to result in a risk to the rights and freedoms of natural persons. In determining this risk, the nature, context, scope, and purposes of the processing must be taken into account (Article 27, point 2a).\n\nSecond, the obligation to designate a representative does not apply if the controller or processor is a public authority or body (Article 27, point 2b).', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.59";"0.79";"0.79";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from the obligation to designate a representative under Article 27 in the following cases: 1) if the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2) if the entity is a public authority or body.', 'full_answer': 'According to Article 27, while controllers or processors not established in the Union must generally designate a representative in writing where Article 3(2) applies, there are specific exemptions provided in point 2. The obligation does not apply if the processing meets a cumulative set of criteria: it must be occasional, it must not involve the large-scale processing of special categories of data as referred to in Article 9(1) or data relating to criminal convictions and offences as referred to in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons (taking into account the nature, context, scope, and purposes of the processing). Additionally, the exemption applies if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.23";"0.85";"0.80";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'A controller or processor not established in the Union is exempt from the obligation to designate a representative under Article 27 in the following cases: 1) if the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope and purposes of the processing; or 2) if the entity is a public authority or body.', 'full_answer': 'According to Article 27, point 1, controllers or processors subject to Article 3(2) must generally designate a representative in the Union. However, point 2 provides specific exemptions from this obligation. A representative is not required if the processing meets all the following criteria: it is occasional, it does not involve the large-scale processing of special categories of data as defined in Article 9(1) or data relating to criminal convictions and offences as defined in Article 10, and it is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope, and purposes of the processing. Additionally, the obligation to designate a representative does not apply to public authorities or bodies.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.58";"0.84";"0.80";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'Under Article 27(2), a controller or processor not established in the Union is exempt from designating a representative in the Union in the following cases: (a) if the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or (b) if the entity is a public authority or body.', 'full_answer': 'According to Article 27 of the provided text, while the general rule is that controllers or processors not established in the Union must designate a representative in writing where Article 3(2) applies, there are two specific exemptions. First, the obligation does not apply to processing that meets three cumulative criteria: it must be occasional, it must not involve the large-scale processing of special categories of data (as defined in Article 9(1)) or data regarding criminal convictions and offences (as defined in Article 10), and it must be unlikely to result in a risk to the rights and freedoms of natural persons. This risk assessment must take into account the nature, context, scope, and purposes of the processing. Second, the obligation to designate a representative does not apply to any public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional', 'chunks': ['chapter_iv_article_27'], 'percentage': ['100']}";"0.68";"0.70";"0.74";"0.79";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'Under Article 27, the obligation to designate a representative in the Union does not apply in two cases: 1) when the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2) when the controller or processor is a public authority or body.', 'full_answer': 'According to Article 27, point 1, controllers or processors not established in the Union must generally designate a representative in writing where Article 3(2) applies. However, Article 27, point 2 establishes specific exemptions from this obligation. First, an exemption exists if the processing is occasional and meets three cumulative criteria: it must not involve large-scale processing of special categories of data as defined in Article 9(1) or data relating to criminal convictions and offences as defined in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope, and purposes of the processing. Second, the obligation does not apply if the entity is a public authority or body. These exemptions are explicitly detailed in points 2a and 2b of Article 27.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.82";"0.62";"0.77";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'Under Article 27(2), a controller or processor not established in the Union is exempt from designating a representative in the Union in the following cases: (a) if the processing is occasional, does not include large-scale processing of special categories of data (Article 9(1)) or personal data relating to criminal convictions and offences (Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or (b) if the entity is a public authority or body.', 'full_answer': 'According to Article 27 of the provided text, while the general rule is that controllers or processors not established in the Union must designate a representative in writing when Article 3(2) applies, there are two specific exemptions. First, the obligation does not apply to processing that meets three cumulative criteria: it must be occasional, it must not involve the large-scale processing of special categories of data as defined in Article 9(1) or data regarding criminal convictions and offences as defined in Article 10, and it must be unlikely to result in a risk to the rights and freedoms of natural persons (taking into account the nature, context, scope, and purposes of the processing). Second, the exemption applies if the controller or processor is a public authority or body. These exemptions are explicitly stated in Article 27(2) and serve as the only conditions provided in the text for avoiding the designation of a representative.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional', 'chunks': ['chapter_iv_article_27'], 'percentage': ['100']}";"0.68";"0.47";"0.74";"0.79";"0.00";"0.00";"gemma"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";"{'answer': 'Under Article 27, a controller or processor not established in the Union is exempt from designating a representative in the Union if the following conditions are met: 1) the processing is occasional, does not include large-scale processing of special categories of data (as per Article 9(1)) or personal data relating to criminal convictions and offences (as per Article 10), and is unlikely to result in a risk to the rights and freedoms of natural persons, considering the nature, context, scope, and purposes of the processing; or 2) the entity is a public authority or body.', 'full_answer': 'According to Article 27, point 1, controllers or processors not established in the Union are generally required to designate a representative in writing. However, point 2 establishes specific exemptions from this obligation. A representative is not required if the processing is occasional and meets a cumulative set of criteria: it must not involve the large-scale processing of special categories of data (defined in Article 9(1)) or data regarding criminal convictions and offences (defined in Article 10), and it must be unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope, and purposes of the processing. Additionally, the obligation to designate a representative does not apply if the controller or processor is a public authority or body.', 'key_snippet': 'The obligation laid down in paragraph 1 of this Article shall not apply to: processing which is occasional', 'chunks': ['chapter IV, article 27, point 2', 'chapter IV, article 27, point 2a', 'chapter IV, article 27, point 2b'], 'percentage': ['20', '50', '30']}";"0.68";"0.62";"0.71";"0.80";"0.00";"0.00";"gemma"
