"id";"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"26";"grafo";"What are the responsibilities of joint controllers under Article 26 of the GDPR Regulation?";"Joint controllers must determine their respective responsibilities for compliance with the obligations under this Regulation, in particular as regards the exercising of the rights of the data subject and their respective duties to provide the information referred to in Articles 13 and 14, by means of an arrangement between them unless, and in so far as, the respective responsibilities of the controllers are determined by Union or Member State law to which the controllers are subject. The arrangement may designate a contact point for data subjects. The arrangement shall duly reflect the respective roles and relationships of the joint controllers vis-à-vis the data subjects. The essence of the arrangement shall be made available to the data subject. Irrespective of the terms of the arrangement referred to in paragraph 1, the data subject may exercise his or her rights under this Regulation in respect of and against each of the controllers.";" Joint controllers have several commitments when they set out their arrangement, as well as on an ongoing basis, 
by implementing appropriate technical and organisational measures in order to safeguard personal data under Articles 25  and 28  of the 
Regulation such that the processing activities undertaken by each controller or processor do not impair those of the other, 
ensuring lawful and transparent data flows between them; making sure of proper cooperation between them for ensuring compliance with this 
Regulation including monitoring adherence to agreed terms concerning the protection and security of personal data through specific 
mechanisms established within organisations involved in processing operations of more than occasional nature pursuant to Article 54(1); 
cooperating closely with processors towards mutual transparency with regard to processing operations carried out at the request 
of another controller subjecting the same data subjects, in particular when information is disseminated about that processing operation 
using public means for general dissemination purposes; informing its own clients whether and how it transfers processed details 
to downstream recipients (including subcontractors) taking into account the principles referred to throughout Chapter III, while bearing 
responsibility for contractual clauses entered into with such third parties; assisting data subjects who consider that any actions taken 
against them may result from processing contrary to Union or Member State law related to data security safeguards laid down 
in point 4 below and should apply those legal remedies available before courts competent for the relevant action; acting 
quickly where there is reason to believe significant risks have been caused for natural persons due to processing operations which can be shown to infringe 
Union or Member State laws relating to fundamental rights and freedoms such as consent requirements provided for in Articles 12-13 and rules on data 
protection impact assessment provisions provided for in Article 35 further providing for corrective powers provided for in 
Article 55 but without prejudicing administrative fines that could also be imposed pursuant to Article 83 ; giving full financial assistance for all costs incurred by data subjects which they deem necessary due to unlawful transfers taking place in direct relation to cases brought against the joint controller 
or processing operations initiated by the supervisory authority informed prior to those transfer operations unless prohibited by Directive 95/46/EC if the joint controller proves that those obligations would cause significant adverse effects; reporting to the supervisory authorities any important developments in case of doubts affecting the consistency area between the two regimes concerned 
with a view to seek swift agreement amongst themselves having regard to an effective remedy provision in question 3 of binding decision 
taken pursuant to Article 63";"0.00";"0.54";"0.54";"0.71";"0.52";"0.10";"kaggle - finetuned"
"27";"grafo";"When is a controller or processor not established in the Union exempt from designating a representative in the Union under Article 27?";"The obligation laid down in paragraph 1 of this Article shall not apply to: (a) processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing; or (b) a public authority or body.";" A controller which acts within its purely administrative, liaison, personnel or reporting functions may be entitled 
to designate as its single point of contact one or more staff members whose principal place of exercise powers and 
responsibilities are outside the Union provided that they will have sufficient knowledge on the processing carried out by 
the controller within his direct reports structure, so as to allow them to know about all personal data processed by that 
controller within their group. This derogation does not apply where it would render impossible reasonable access for 
legislators such as the lead supervisory authority or the Commission with regard to the compliance of the same 
at any time during automated processing, nor if there has been a serious failure regarding cooperation between various 
supervisory authorities leading to interference or damage. 
In order to determine whether such an individual qualifies for that specific exemption, relevant information should be 
provided free-of-charge in writing upon request prior to being designated and before any personal data relating to this person 
are processed. Such information should inform the holder thereof to his responsibility when acting on behalf of the 
data subject; also he shall advise who can claim access to him, including how to identify him at the first contact. That 
information should indicate the measures taken by any other controllers of the processing operations pursuant to 
Article 28(2) and the safeguards put into place according to Article 32 which enable that natural person to exercise those rights 
as a result of having made prior requests which allowed determining that the conditions have been met enabling the establishment 
of the exclusion rule applicable to that particular situation. Any communication between the competent supervisory 
authority concerned (or another supervisory body informed directly), and representatives selected to represent a 
controller engaged in activities substantially related to cross sectoral flows of personal data could take place via 
standardised means available through public information systems. Those representatives cannot provide advice on or handle cases 
undertaken by professional data protection officers (a term defined in point 4 of Annex VII). Moreover, neither do 
they represent controllers themselves or carry out instructions handed down by processors. In deciding whether or not 
it was appropriate or necessary to use such persons, suitable consideration should be given to how well they understood
their obligations vis a vis both the controller or processor and their legitimate interests without detriment to those 
obligations. The obligation does not extend to monitoring that takes place after giving the information provided on the natural 
person";"0.00";"0.40";"0.54";"0.45";"0.48";"0.00";"kaggle - finetuned"
"28";"grafo";"What are the obligations of a processor under a contract or other legal act with the controller, according to Article 28?";"The obligations of a processor under a contract or other legal act with the controller, according to Article 28, include processing personal data only on documented instructions from the controller, ensuring confidentiality of persons authorized to process the data, taking all measures required pursuant to Article 32, respecting the conditions for engaging another processor, assisting the controller by appropriate technical and organizational measures, assisting the controller in ensuring compliance with the obligations pursuant to Articles 32 to 36, deleting or returning all the personal data to the controller after the end of the provision of services relating to processing, making available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller, and immediately informing the controller if, in its opinion, an instruction infringes this Regulation or other Union or Member State data protection provisions.";" 
1) The processing carried out by processors shall meet the conditions laid down in Articles 12 to 22 as well as Article 8(2) when performed on behalf of the controllers; where that is not the case the activities must be brought within those provisions and take place at the request of a person empowered either directly or via the controller 
to exercise his rights without prejudice to any contractual right for which such a processor could claim compensation (see point 3) from another party 
such as the data subject exercising one of their rights pursuant to Articles 15 and 16); 2) the existence, character, nature and duration of both personal information flows between the processor and natural persons 
and interflows among several processors involved in the same operation shall in general have to be notified to all supervisory authorities concerned 
so that they may verify whether this type of flow complies with paragraphs 1 and 5); 3) processors shall notify any change affecting its ability to perform its tasks including breaches of conditions necessary 
for compliance with this Regulation referred to in paragraph 1 to obtain prior written consent of the controller before commencing them; such consents given during periods prior to 25 May 2018 do not require further notification to the supervisory 
authorities under Articles 43 to 45 unless such controllers intend to continue those practices after 25 May and need confirmations thereof 
from each supervisory authority competent for overseeing the transfer subjects referred to in those third subparagraphs of 
Article 46(4). Those changes shall include also binding corporate rules implemented by way of an order issued at first instance 
by a lead supervisory authority acting alone, and approved by every supervisory authority entrusted with responsibility for enforcing the 
regulation so far as it relates to transfers of public security-related data. Those supervisory authorities competent for ensuring that 
binding corporate rules comply with this Regulation should inform relevant national associations representing recognised categories 
of natural or legal persons engaged primarily in economic activity if they consider that the processing involves unlawful 
behaviour incompatible with this Regulation. Where there has been infringement and remedial measures provided by binding 
corporate rules are taken by the processor, appropriate warnings by supervisory authorities competent should draw attention 
specifically to the binding corporate rule which ensures fair and transparent terms and requires the processor bound 
pursuant to it to apply equally applicable standards imposed either as regards staff competence requirement, training requirements 
or certifications and qualifications, physical security relating to electronic processing facilities held exclusively for the purpose 
of processing personal";"0.00";"0.39";"0.55";"0.70";"0.12";"0.00";"kaggle - finetuned"
"29";"grafo";"Under what circumstances can the processor or any person acting under the authority of the controller or processor process personal data?";"The processor and any person acting under the authority of the controller or of the processor, who has access to personal data, shall not process those data except on instructions from the controller, unless required to do so by Union or Member State law.";" The only exception is where processing for archiving purposes in respect of legislation, rules, regulations 
or practices adopted by competent public authorities serves important social interests which are outweighed by data subjects' 
interests not to be subject to such processing, provided that appropriate safeguards are implemented for ensuring legal rights of 
data subjects with regard to automated individual decisions affecting them in relation to specific regulated areas (such as employment). 
Where processing results from consent, it may continue unless one of two conditions applies: either further consent has been given after fair presentation of all elements necessary for giving an intelligible clearly indid­
ective expression of free choice; or there is no practical way to fulfil this requirement due to a risk relating to automated data 
processing presented during declaration whether the natural persons intended to give consent or are likely to do so based 
on a prior assessment of his/her behaviour. This restriction does not apply if consent becomes manifestly incompatible oc­
with lawful grounds allowing further processing on the basis other than consent. However, this further processing must be 
provided for by a contract or statutory provision, in particular when several services are offered using various means of 
information disclosure within same offering, or in order to protect the vital interests of data subjects concerned. Where there is 
a high risk related to processing, data controllers should seek more information before deciding whether consent could 
be valid without additional measures being taken. Data minimisation also implies limiting the amount of consensu­
tion obtained, including through profiling, thus preventing excessive collection of personal data. Where a declaration of 
consent requires an action taking place via electronic communications, the transmission of electronically signed 
declarations enabling identification of their author(s) might represent effective additional protection against fraud. Processing 
based solely on consent should take account of different categories of data subjects, bearing in mind special needs of 
minors, deprived or vulnerable persons, for example in cases dealing with banking operations or health care related 
services, where consent should come directly at parental level or be presumed. Consent required at the time of making 
purchase transactions may require suitable technical or organisational security, depending upon the sensitivity levels involved 
and possible threats. Consent cannot form part of contractual clauses concluded between private parties. In general, pre-clauses 
concerning cross-border transfers of personal data containing standardised clauses approved pursuant to Article 46(7)  of 
Directive 95/46";"0.00";"0.44";"0.54";"0.57";"0.94";"0.00";"kaggle - finetuned"
"30";"grafo";"What information should be included in the record of processing activities maintained by a controller according to Article 30?";"The record of processing activities maintained by a controller should contain the name and contact details of the controller and, where applicable, the joint controller, the controller's representative and the data protection officer; the purposes of the processing; a description of the categories of data subjects and of the categories of personal data; the categories of recipients to whom the personal data have been or will be disclosed including recipients in third countries or international organisations; where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards; where possible, the envisaged time limits for erasure of the different categories of data; where possible, a general description of the technical and organisational security measures referred to in Article 32(1).";" 
1) The identity, with any appropriate additional data necessary for an accurate identification including nationality or place of birth or other similar personal data; or if deceased the legal act that deprived him or her from his rights as well as the date on which it took effect, whether at law or contract law level; of the natural person carrying out or having implemented the intended high risk processing. That is not required where the processor would have already obtained such information from another source, provided that those conditions are manifestly reasonable and legally binding); and either of the following further details on the basis of transparent information-gathering measures respecting fundamental principles concerning fair 
processing: 1a) reasons relating to the nature of the processing (including purposes), type of personal data concerned; and risks related to their transmission during the course of transfers including profiling 
purposes and categories or types of persons particularly likely to be adversely affected by the transfer or groupings. Where there has been a change taking place while the recording is being carried 
out in accordance with paragraph 5 of this Article the changes made shall immediately be reflected in the records, unless they render 
that particular set of processed data inaccurate. Information referred to in paragraphs 3 and 4 may also be derived directly from direct­ 
calls by a supervisory authority under Articles 55(4) and 56). If this latter means cannot reasonably be attained within one month because of an urgent need, 
the delay should normally extend no longer than six months but up to two years. In order to mitigate possible prejudice brought about by undue 
interruption and/or damage caused due to that delay, controllers will, as part of their general obligation pursuant to Article 33, provide 
compensation equivalent to, at least, 10 000 EUR. A maximum aggregate compensation of 2 million EUR per undertaking throughout its 
enterprise system shall apply, without the need to split single cases resulting from separate infringements acting separately against 
data subjects or similarly situated third parties in another Member State whose data are affected by breaches. Data subject 
right to receive support, advice, counselling and free assistance from accredited bodies may be taken into account when deciding 
on such compensation amount. Any request must include documentation demonstrating merit sufficient to enable relevant 
supervisors to evaluate them; it may then consider requests based on specific circumstances which justify the use of special 
accounting methods applicable to micro enterprises. For those cases requiring more time than one month, supervisory authorities 
should exercise an overriding urgency in";"0.00";"0.48";"0.55";"0.53";"0.17";"0.00";"kaggle - finetuned"
"31";"grafo";"Who is required to cooperate with the supervisory authority upon request in the performance of its tasks according to Article 31 of the GDPR?";"The controller and the processor and, where applicable, their representatives.";" In the exercise of their tasks, as well as for specific requests from a controller or processor which are brought before them 
pro-active and reactively by data subjects (Article 35), supervisory authorities shall be obliged either to verify whether 
or not personal data processing operations have taken place within their respective territory; they may refuse such 
requests on grounds relating to resources, time constraints and other practical considerations. If it considers that there is an 
extent connected with activities performed over several Member States whereby a number of controllers engage in 
transfers without appropriate safeguards being adopted into account when assessing compliance with this Regulation, a 
supervisory authority might also decline those requests but should provide relevant reasons and demonstrate legal basis where it takes that decision at an early stage after receiving the draft access request pursuant to paragraph 8(1) or taking exception pursuant to paragraph 4 thereof so 
as that everyone entering information necessary thereby could make reasonable efforts prior to lodging a complaint against alleged 
noncompliance. Supervisory authorities empowered to conduct investigations under Chapter VII under Articles 70(2) 
to 72 shall inform, if any, persons directly engaged in or involved in processing or likely affected of the intended measure. They 
shall notify to each competent national supervisory authority in whose territory the measures are carried out when conducting a joint 
investigation with another supervisory authority empowered pursuant to Article 70. The supervisory authorities should consult each other during that cooperation. It shall communicate to all members of each group of supervisory powers those pending measures and decisions it intends to take because or on the ground that the latter measures or decided should lead to cross‐border effects within two weeks following the day of first communication to the public. Without prejudice to paragraphs 10 to 12 of this Article, in order for the body subject to Union law to adopt delegated acts in accordance with paragraph 5 its act must ensure effective, enforceable, dissuasive penalties 
for infringements of rules addressed therein and apply sanctions to natural persons and bodies represented by a member accredited 
with an international organisation active in economic crime prevention. That body's accreditation, including authorisation to carry out 
the monitoring function provided for in Article 37 and carry out the corrective actions referred to in Articles 58 and 59, shall reflect its full competence 
in carrying out due diligence and exercising obligations imposed to monitor third parties acting on behalf of controllers 
and processors who do not implement suitable measures themselves under point (c). Where monitoring mechanisms established ";"0.00";"0.52";"0.56";"0.35";"0.00";"0.00";"kaggle - finetuned"
"32";"grafo";"What are the four technical and organisational measures that the controller and processor should implement to ensure a level of security appropriate to the risk?";"The four technical and organisational measures that the controller and processor should implement to ensure a level of security appropriate to the risk are: (a) the pseudonymisation and encryption of personal data; (b) the ability to ensure the ongoing confidentiality, integrity, availability and resilience of processing systems and services; (c) the ability to restore the availability and access to personal data in a timely manner in the event of a physical or technical incident; (d) a process for regularly testing, assessing and evaluating the effectiveness of technical and organisational measures for ensuring the security of the processing.";" The controller and the ____________ (4) shall take all necessary steps to protect personal data against accidental loss, destruction or damage through any cause in order to prevent such event from affecting other controllers processing those 
personal data as well. That includes ensuring that backup copies of personal data, including access lists, are available at other than their main 
controller's premises for an extended period. Such backups must be stored securely with separate administrative control separated from the 
core production system used by employees on site who have no need to handle personally identifiable information. Controllers may 
outsource the provisioning of this measure but maintain administrative accountability in accordance with Article 43(8). Where it is not feasible for the same controller to provide 
adequate technical protection internally as demonstrated by cost reasons or because there are limits preventing internal staff carrying out 
such work tasks within the meaning of Articles 35 and 36 then that obligation under paragraph 3 of article 32 applies unless 
providing appropriate measures would involve disproportionate effort, given respect to resources available available, including financial 
resources. Each individual controller which has multiple or connected establishments shall monitor independently each establishment whether its own 
measures implemented under paragraphs 2 and 4 respectively are adequate in relation to the risks entailed. Without prejudice to 
Article 41 where provided for national law sets binding requirements pursuant to point (e), that latter Regulation does not preclude the 
application of further criteria referred to in that first subparagraph when additional safeguards required by Union or Member State 
law render adherence to the standard set out in paragraph 1 mandatory for the transfer of specific categories of data. Every supervisory 
authority competent pursuant to point (f), should establish, without delay after notification as provided under Article 70(3), clear and 
enforceable monitoring procedures to verify compliance with transfers based upon approved codes of conduct established 
under Article 40 providing effective participation from data subjects, including the right to obtain compensation if applicable. It 
shall notify to that supervisory authority concerned the results obtained following verification of the code of conduct 
or demonstrate that reasonable grounds exist to conclude that they no longer meet conditions laid down in paragraph 9 thereof. 
It shall enter into cooperation agreements with the supervisory authorities of third countries envisaged under point c of 
the second head of paragraph 10. That requirement shall apply irrespective of whether members or territories of the European 
Union make use of those arrangements pursuant to Article 40(2). Member States, during the lead-up period preceding ";"0.00";"0.43";"0.54";"0.54";"0.33";"0.00";"kaggle - finetuned"
"33";"grafo";"What is the time limit for a controller to notify the supervisory authority of a personal data breach?";"The controller shall without undue delay and, where feasible, not later than 72 hours after having become aware of it, notify the personal data breach to the supervisory authority competent in accordance with Article 55, unless the personal data breach is unlikely to result in a risk to the rights and freedoms of natural persons.";" The controller shall within 72 hours by latest notify, without undue delay after becoming aware of a personal data 
breach in such manner as the competent supervisory authorities may specify using appropriate technological aids or other 
means and without prejudice to investigations carried out by those competent supervisory authorities into any alleged infringements   of this Regulation or individual 
legal grounds provided for under Member State law which are independent from, but related to, data protection provisions,""  the Commission's website  states that ″in urgent cases when there is reason to believe that processing operations could lead to likely serious 	infringement of criminal codes taking account both of an imminent risk caused either to rights protected 
by Union or Member state data protection legislation including possible identity theft at local level or potential destruction of 
personal data leading to their total loss due to natural disasters involving great damage across geographical areas within the 
Union (urgent matters). In order not to create obstacles to effective electronic cooperation between undertakings on such 
matters, controllers should, if required, take additional measures prior to informing an authorised body"", continues the website.’Transfers on 
terms subject to approved safeguards pursuant to Article 46(4) together with binding corporate rules (Binding Corporate Rules) 
established according to point (j) of paragraph 4 of that Article provide appropriate levels of legal protection"" reads Chapter 4 in full it further explains that where onward transfers have been refused or cannot be made because the transferor country or territory no longer provides adequacy, binding clauses and mechanisms established pursuant to that Chapter shall apply instead to ensure free flow of information through the supply chain or contract group. Those binding clauses and mechanisms, whether relating specifically to each set of subjects processed separately or also covering sets of subjects processed jointly, and whether they form part of standardised contractual clauses agreed between large-scale data flows with the same countries of origin on the basis of multilateral cooperation arrangements, need to contain suitable monitoring instruments so as to enable timely remedial action against a transferrouting entity or another intermediary involved. Adherence to approved binding clauses would require the controller to establish procedures enabling compliance to be ensured without disproportionate costs or efforts, and the existence thereof would demonstrate equivalent safeguards sufficient to preserve legitimate interests; monitoring bodies should have powers to enforce compliance by means of administrative liability penalties, if necessary against any natural or legal person whose activities are affected; and sanctions such as exclusion from the list of approved binding clauses as well as fines issued directly under Articles 61 and 63";"0.00";"0.50";"0.55";"0.59";"0.09";"0.10";"kaggle - finetuned"
"34";"grafo";"When is a controller not required to communicate a personal data breach to the data subject according to Article 34?";"The controller is not required to communicate a personal data breach to the data subject if any of the following conditions are met: (a) the controller has implemented appropriate technical and organisational protection measures, and those measures were applied to the personal data affected by the personal data breach, in particular those that render the personal data unintelligible to any person who is not authorised to access it, such as encryption; (b) the controller has taken subsequent measures which ensure that the high risk to the rights and freedoms of data subjects referred to in paragraph 1 is no longer likely to materialise; (c) it would involve disproportionate effort. In such a case, there shall instead be a public communication or similar measure whereby the data subjects are informed in an equally effective manner.";" The controller shall notify the competent supervisory authority without undue or excessive delay after having 
carried out its notification obligations under Articles 33-34, except where any of the following applies: 1) the notification would involve disproportionate effort; 2) revealing some information related to the alleged processing event might reveal trade secrets, 
guidelines for ensuring the security of personal data or confidential commercial information (including computer codes); 3.) 
filing in court; 4.) if providing communication with regard to such events proves technically impossible due to technical 
impossibilities relating to encryption methods applied, because the personal data are legally protected by strong encryption 
measures intended to protect against specific attacks. In that case, disclosure should be made at least within 12 months from the time when that was known. That period may be extended on written request of a supervisory authority involved.""""""

    # define helper functions - use this once it's defined! so that code doesn't cross files/modules

    def _isExisting(self, text) -> bool:
        """""" Check for existence of strings """"""
        return True if(type(text) == str)[0] else False  

    def _isContaining(self, firstPart: list[str], secondPart: list[str]) -> tuple[bool]: # return b1 vs b2 - both must be bool values - each returns ONE boolean value ONLY!!!

		b1 = self._containsAnyOf(firstPart,secondPart).any() > 0                                             
		if ((('@' in firstPart)-((',' in firstParty))) > 0 and ('@'in secondPart))   or     \
			len([element  for element in set().union(*[[particular_characater]+list(a)+(particular_character + 
				concluding_substring)  for particular_characeter in ['‘', '`'] for concluding_substring in ['：', ’〖︀︂︃', 
�〗・︁ ︅︇※]','""”\'ℹ❌❪❯』」』、「」""]      if partials in [''.join(a), 
							''.join([''.join(aux)  that does include certain special characters as well as fullstop. 
when using multiline format, all parts used to search for";"0.00";"0.39";"0.54";"0.74";"0.43";"0.20";"kaggle - finetuned"
"35";"grafo";"When is a data protection impact assessment required according to Article 35?";"A data protection impact assessment is required when a type of processing in particular using new technologies, and taking into account the nature, scope, context and purposes of the processing, is likely to result in a high risk to the rights and freedoms of natural persons. It is also required in specific cases such as systematic and extensive evaluation of personal aspects relating to natural persons which is based on automated processing, including profiling, and on which decisions are based that produce legal effects concerning the natural person or similarly significantly affect the natural person; processing on a large scale of special categories of data referred to in Article 9(1), or of personal data relating to criminal convictions and offences referred to in Article 10; or a systematic monitoring of a publicly accessible area on a large scale.";" A data protection impact assessment shall be carried out before processing, where it is likely that 
processing will result in high risk for data subjects' rights or freedoms. Articles 34(2) and 5 require the controller which has decided not 
to carry out an DPIA as established under point (e), but instead have determined that mitigating measures are sufficient at 
a specified date prior to the first processing operations involving those personal data to ensure compliance with 
this Regulation pursuant to its Articles 32, 33 and 34; provide full documentation of them to the supervisory 
authority within six months after that specific date. The controller's decisions whether or where mitigating 
measures apply should reflect both the nature of processing activities including technical and organisational means, 
taking into account all available information on which such decision was based, unless appropriate objective reasons make it 
necessary either to introduce additional monitoring mechanisms following such initial control mechanism having been in 
place without any event creating doubts relating directly or indirectly to the adequacy safeguards provided to protect 
the personal data from their risks while they are being processed in accordance with this Regulation via transfers to a 
third country, depending on the results of technological and economic feasibility studies conducted in good time by 
an independent body recognised in law for that purpose, except if the level of risk does not exceed one or two points each 
of the three-point scale referred to in paragraph 1 of point 4 or four or five points of a higher scale, whichever is 
less applying the more stringent requirement adopted in paragraph 2 accordingly. Those procedures may include 
public consultation procedure and the right for other persons involved or interested in the particular case concerned to 
submit views and relevant facts enabling controllers to assess the likelihood or severity of such risk presented 
by the intended new technology, taking due account for example of the manner in which natural persons would communicate 
themselves or others about their personal processing experiences, as well as about developments related specifically 
to technologies which facilitate automated profiling, especially when using internet sources. That further procedure should also 
take into consideration relevant industry opinion and market practice so far. It constitutes part of the set of 
obligations laid down of Article 36 together with adequate security arrangements in point 13 of this Article as well as 
compliance with binding corporate rules for joint controllerships covered by Chapter VII. Information resulting from the 
impact assessment, along with objective factors taken into consideration during that process shall be made public";"0.00";"0.49";"0.58";"0.55";"0.19";"0.20";"kaggle - finetuned"
"36";"grafo";"When is a controller required to consult the supervisory authority prior to processing?";"The controller shall consult the supervisory authority prior to processing where a data protection impact assessment under Article 35 indicates that the processing would result in a high risk in the absence of measures taken by the controller to mitigate the risk.";" In order for a controller not authorised by Member State law to carry out certain types of activities or with access 
to personal data without authorisation, that controller shall be obliged to inform the competent high-level public authority in 
the third country concerned about its decision on whether it can engage in such processing operations pursuant to 
Article 41(2), giving reasons thereof within three months after receiving the request. That high level public authority should have 
exclusive powers to approve or notify conditions under which the controllers may process personal data while taking into 
account the protection afforded to natural persons covered by Articles 12–22; as well as exercising other supervision 
possibilities provided for elsewhere in Union or national law (e.g., for monitoring compliance therewith). The binding decisions 
of those high level authorities will be final in accordance with Article 42. Where decisions are taken before 14 July 2018 at 
which time the obligations relating to consultation referred to in paragraph 2 apply only until 28 May 2020, they 
may continue to apply beyond this period but subject to appropriate provision being made so as to take account of the 
transfers from 25 May 2019 where necessary, namely either derogations could exist for specific transfers falling outside of 
this obligation because those specific situations cannot reasonably be addressed through administrative arrangements between
European countries as laid down in Directive (EU) 2016/115 concerning standard contractual clauses designed to ensure an 
adequate level of protection when transmitting processed information. Transfers subject to the mechanism set out 
in point (a) of Article 46 that contribute substantially towards demonstrating the adequacy of the measures introduced in 
Member States having due regard to practical consideration, especially given their impact on economic growth and financial 
activity, would also fall within the scope of paragraphs 7 and 8 depending on particular circumstances; similarly any transfer 
or categories of transfers which comply with the exception offered by the risk-based approach in Article 45 combined 
with suitable safeguards should remain free of the prior consultation requirement provided that all essential rights provided 
for in this Regulation are fully protected, taking into account in particular the right to redress. Decisions adopted 
after 22 June 2015 providing conditions for making transfers no longer dependent upon precludes consultations with 
countries not party to any international agreement concluded with the Commission which provide equivalent levels of 
protection covering processing related to employment relations within the provisions referred to in Article 54 TFEU; or 
decisions adopted thereafter provide sufficient";"0.00";"0.45";"0.53";"0.49";"0.42";"0.00";"kaggle - finetuned"
"37";"grafo";"Under what circumstances must a controller or processor designate a data protection officer?";"A controller or processor must designate a data protection officer in any case where: a) the processing is carried out by a public authority or body, except for courts acting in their judicial capacity; b) the core activities of the controller or the processor consist of processing operations which, by virtue of their nature, their scope and/or their purposes, require regular and systematic monitoring of data subjects on a large scale; or c) the core activities of the controller or the processor consist of processing on a large scale of special categories of data pursuant to Article 9 and personal data relating to criminal convictions and offences referred to in Article 10.";" A controller shall designate a data protection officer where it is established, and in size of staff and processing 
activities the likelihood and severity for risk are significant because it will enable the controller effectively mitigate those 
risks. Such risks should not be reduced by an appropriate organisational structure within the group under 
which controllers are affiliated such that all relevant parts of each member's establishment are kept separately from other 
member's part, but may also take into account whether there is no core function performed uniquely on behalf of several 
controllers which would create additional reasons for carrying out this obligation despite its associated costs when taking 
into consideration the specific context concerned including aspects related to economic activity as well as available means of 
effectively mitigating those identified risks. That necessity shall be determined after having taken full due regard to measures 
already adopted by processors or cross-border flows of personal data across Member States affecting the performance of the same 
controller task. The designation of one single natural person does not mean that more than one data protection officer needs to be 
designated at any establishment if another employee fulfils multiple roles necessary for effective monitoring, compliance and 
coordination with regard to the processing undertaken throughout the entire entity undertaking the control tasks. Where any 
such natural person designated can fulfil her or his responsibilities both in relation to individual establishments in separate 
Member States by virtue of being subject only once to administrative responsibility for complying fully with Regulation (EU) 2016/679, European Information Technology Regulators Board. When further information might need to 
be provided concerning the existence or nature of cross border flows as regards activities conducted outside of the United Kingdom, further 
information requested in particular by the lead supervisory authority pursuant to Article 77(6), a micro-enterprise seeking derogation and free movement for labour permit holders seeking employment services as referred to in point (c) of paragraph 3 of Article 6(1) and requests regarding ersatz data members made using Article 78(5) should provide the detail intended to allow those powers to be used to determine the validity of consent given and verify adherence to this Regulation as required 
by Articles 16, 22, 23 and 25 respectively without requiring prior authorisation from competent courts authorised to act by 
submission ordered by Union or Member State law pursuant to Directive 95/46, unless Article 75 applies, giving reasons for deciding that consent was 
given freely whereas reasons should otherwise require prior judicial authorisation pursuant to Directive 95/46";"0.00";"0.36";"0.56";"0.57";"0.32";"0.00";"kaggle - finetuned"
"38";"grafo";"What are the tasks of the data protection officer according to Article 39 of the GDPR?";"The data protection officer shall have at least the following tasks: to inform and advise the controller or the processor and the employees who carry out processing of their obligations pursuant to this Regulation and to other Union or Member State data protection provisions; to monitor compliance with this Regulation, with other Union or Member State data protection provisions and with the policies of the controller or processor in relation to the protection of personal data, including the assignment of responsibilities, awareness-raising and training of staff involved in processing operations, and the related audits; to provide advice where requested as regards the data protection impact assessment and monitor its performance pursuant to Article 35; to cooperate with the supervisory authority; to act as the contact point for the supervisory authority on issues relating to processing, including the prior consultation referred to in Article 36, and to consult, where appropriate, with regard to any other matter.";" The tasks of the data protection officer shall include, where applicable, those related to: 
(a) training staff on their obligation to protect personal data; implementing awareness-raising measures for both employees and natural persons with regard to personal data subject rights protected by this Regulation such as “right to be forgotten” or ‘the right not to receive direct marketing in particular due to an objected to point specified in Article 22’; 
(b) reporting directly to the management bodies of controller or processor establishments at least every two months any developments that indicate possible infringements which could result in a risk unless immediately rectified pursuant to paragraphs 2 and 3 
and informing them concerning appropriate actions taken including cooperation within data protection incident response plans 
and mechanisms referred to under paragraph 5; ensuring compliance therewith and progress thereof, by requesting from the head of each processing 
establishment regular reports on the subject matter on which the monitoring is based; promoting effective complaint procedures and publicising his/her 
contacts with members of the general public; advising controller establishments who do not already have established such procedures 
on legal requirements relating to the information provided free of charge when filing complaints, including at first instance whether the 
complaint falls under Chapter 7 (protection against discrimination), Chapter 9 (supervisory authority powers); Chapter 11 
(reporting by controllers regarding personal data breaches); and Chapter 17 
(requirements for providing compensation). He or she should inform processors where there may exist risks linked to the possibility of impairing 
adequacy decisions made by the supervisory authorities intended to apply, inter alia, Directive on the Protection of Natural Persons 
with Regard to the Processing of Personal Data (Directive 95/46/EC); cooperating electronically and disseminating publicly all 
appropriate and necessary internal instructions issued on behalf of controllers and processors; analysing technical and 
organisational measures implemented on behalf of controllers or processors and making recommendations to support the best practices; 
taking part, if requested, in data protection impact assessments conducted prior to the introduction into service of new products, services or technologies 
which involve high-risk potentials because they are likely to adversely affect fundamental freedoms or lawful interests of data subjects; and taking timely action against infringement by other controllers and processors that might undermine the purpose 
of Chapter VII as well as compliance therewith through administrative penalties and sanctions decided upon separately 
under Articles 83, 84 et seq.). It should provide the lead controller assistance towards achieving a";"0.00";"0.54";"0.96";"0.63";"0.57";"0.30";"kaggle - finetuned"
