"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"Posso exigir que uma empresa apague meu histórico de compras?";"O Art. 18 permite. Mas a empresa pode argumentar ""obrigação fiscal"" (guardar por 5 anos). A ambiguidade: pode manter CPF, valor, data, mas apagar ""itens específicos""? É ""anonimização parcial""?";"{'resposta': 'O titular dos dados pode solicitar a eliminação do histórico de compras junto à empresa, conforme o direito previsto no art. 18 da LGPD. O controlador deve eliminar os dados pessoais tratados com consentimento, salvo exceções legais, mediante requisição formal do titular.', 'resposta_completa': ""A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados o direito de solicitar, a qualquer momento e mediante requisição, a eliminação de seus dados pessoais tratados com consentimento, incluindo o histórico de compras mantido por empresas. O art. 18 da LGPD estabelece que o controlador deve atender à solicitação do titular, exceto nas hipóteses previstas no art. 16, como cumprimento de obrigação legal ou regulatória. O pedido deve ser feito por meio de canal formal da empresa. O trecho-chave que fundamenta esse direito é: 'VI - eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei'."", 'chunks': ['f9e4ad69', 'e9106279'], 'trecho_chave': 'VI - eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei', 'percentual': ['80', '20']}";"0.59";"0.65";"0.54";"0.67";"1.00";"1.00";"gpt"
"grafo";"O app de transporte pode compartilhar meu histórico de rotas com parceiros comerciais?";"O Art. 7º, § 4º exige consentimento para compartilhamento. Mas se for ""analisado por IA"" e transformado em ""perfil de consumo genérico"" sem identificação direta? A linha é tênue.";"{'resposta': 'O compartilhamento do histórico de rotas do usuário por app de transporte com parceiros comerciais só pode ocorrer se informado de forma clara ao titular, incluindo finalidade e entidades envolvidas, conforme direito de acesso facilitado e transparência previstos na legislação.', 'resposta_completa': 'O aplicativo de transporte só pode compartilhar o histórico de rotas do usuário com parceiros comerciais se houver informação clara, adequada e ostensiva ao titular sobre essa prática, incluindo a finalidade do tratamento e as entidades envolvidas. Isso decorre do direito do titular ao acesso facilitado às informações sobre o tratamento de seus dados, conforme art. 9º da LGPD, e do princípio da transparência, que exige informações claras e precisas sobre o uso compartilhado de dados. O titular também tem direito de saber com quem seus dados foram compartilhados e pode solicitar informações a qualquer momento. O tratamento de dados deve ser limitado ao mínimo necessário e compatível com as finalidades informadas, não podendo ser realizado de forma incompatível ou excessiva.', 'chunks': ['ffc54078', '9c7da499'], 'trecho_chave': 'Art. 9º O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados [...] V - informações acerca do uso compartilhado de dados pelo controlador e a finalidade; VI - responsabilidades dos agentes que realizarão o tratamento', 'percentual': ['60', '40']}";"0.91";"0.85";"0.54";"0.57";"1.00";"1.00";"gpt"
"grafo";"Meu ex-empregador pode me processar se eu solicitar todos os meus dados guardados?";"Não, o Art. 18 é direito do titular. Mas se nas correspondências internas houver ""opiniões"" sobre meu desempenho? Outros funcionários também têm direito à privacidade.";"{'resposta': 'O ex-empregado tem direito de solicitar ao ex-empregador acesso a todos os seus dados pessoais armazenados, sem risco de ser processado por isso. O controlador é obrigado a fornecer essas informações, conforme art. 9º da LGPD: ""O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados"".', 'resposta_completa': 'A legislação de proteção de dados pessoais (LGPD) assegura ao titular, inclusive ex-empregado, o direito de solicitar ao controlador (ex-empregador) acesso a todos os seus dados pessoais armazenados, sem qualquer penalidade ou risco de processo por exercer esse direito. O art. 9º da LGPD determina que o titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, devendo o controlador fornecer tais informações de forma clara e adequada. Não há previsão legal que permita ao ex-empregador processar o ex-empregado por exercer esse direito, pois trata-se de garantia fundamental prevista em lei. O relacionamento entre titular e controlador é regido por obrigações e direitos recíprocos, sendo o fornecimento dos dados uma obrigação legal do controlador.', 'chunks': ['ffc54078', 'e9106279'], 'trecho_chave': 'O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, que deverão ser disponibilizadas de forma clara, adequada e ostensiva', 'percentual': ['80', '20']}";"0.73";"0.90";"0.54";"0.58";"1.00";"1.00";"gpt"
"grafo";"A empresa pode usar meu e-mail pessoal cadastrado para enviar marketing?";"Não, sem consentimento específico (Art. 7º, § 4º). Mas se foi ""coletado no contexto de relação contratual""? Isso configura ""legítimo interesse""?";"{'resposta': 'O envio de marketing para e-mail pessoal cadastrado só é permitido mediante consentimento livre, informado e inequívoco do titular, conforme a LGPD. O consentimento deve ser específico para essa finalidade, conforme o conceito legal de consentimento previsto na lei.', 'resposta_completa': 'A utilização do e-mail pessoal cadastrado para envio de marketing ou publicidade depende de consentimento do titular, conforme a Lei Geral de Proteção de Dados (LGPD). O artigo 5º, inciso XII, define consentimento como a manifestação livre, informada e inequívoca pela qual o titular concorda com o tratamento de seus dados pessoais para uma finalidade determinada. Portanto, a empresa só pode enviar comunicações de marketing ao titular se houver consentimento específico para essa finalidade. O tratamento de dados pessoais deve observar os princípios da finalidade, adequação e necessidade, sendo vedado o uso para fins incompatíveis com o consentimento dado. Caso não haja consentimento, o envio de marketing caracteriza violação à LGPD.', 'chunks': ['e9106279', '9c7da499'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com tratamento de seus dados pessoais para uma finalidade determinada'}";"0.86";"0.81";"0.99";"0.41";"1.00";"1.00";"gpt"
"grafo";"O mercado pode filmar minha fila de compras e usar para análise de comportamento?";"As imagens são dados pessoais. O Art. 7º, IX permite ""legítimo interesse"" para segurança, mas análise de comportamento de compra é ""marketing"" - precisa de consentimento?";"{'resposta': 'A filmagem e análise de comportamento na fila do mercado envolvem tratamento de dados pessoais, exigindo respeito à privacidade, consentimento informado e direitos do titular, conforme art. 2º e art. 5º da LGPD. O titular pode requisitar informações e exigir anonimização ou eliminação dos dados.', 'resposta_completa': 'A captação de imagens e análise de comportamento do consumidor na fila do mercado caracteriza tratamento de dados pessoais, conforme art. 5º da LGPD, pois envolve coleta, processamento e possível identificação do titular. O art. 2º da LGPD estabelece como fundamento o respeito à privacidade e à autodeterminação informativa. O tratamento só pode ocorrer mediante consentimento livre, informado e inequívoco do titular, ou com base em legítimo interesse, desde que não viole direitos fundamentais. O titular tem direito de acesso, confirmação da existência de tratamento, anonimização, bloqueio ou eliminação dos dados, conforme art. 18. O mercado deve garantir transparência, segurança e respeito à privacidade, além de informar claramente sobre a finalidade do uso das imagens e possibilitar ao titular exercer seus direitos.', 'chunks': ['941201b9', 'e9106279', 'f9e4ad69'], 'trecho_chave': 'Art. 2º A disciplina da proteção de dados pessoais tem como fundamentos: I - o respeito à privacidade; ... Art. 5º Para os fins desta Lei, considera-se: I - dado pessoal: informação relacionada a pessoa natural identificada ou identificável; ... XII - consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com tratamento de seus dados pessoais para uma finalidade determinada; ... Art. 18 O titular dos dados pessoais tem direito a obter do controlador, em relação aos dados do titular por ele tratados, a qualquer momento e mediante requisição: I - confirmação da existência de tratamento; II - acesso aos dados; ... IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei;', 'percentual': ['40', '30', '30']}";"0.83";"0.61";"0.54";"0.68";"1.00";"1.00";"gpt"
"grafo";"Posso solicitar os dados que uma empresa tem sobre meu filho menor?";"Sim, como responsável legal. Mas a partir de quantos anos? O Art. 14 não estabelece idade mínima. E se o adolescente (16 anos) quiser manter privacidade de certas conversas?";"{'resposta': 'O responsável legal pode solicitar à empresa acesso aos dados pessoais do filho menor, conforme o direito do titular previsto na LGPD. O controlador deve fornecer confirmação e acesso aos dados mediante requisição, sem custo obrigatório, conforme art. 18 da lei.', 'resposta_completa': 'A legislação brasileira, por meio da Lei Geral de Proteção de Dados (LGPD), assegura ao titular dos dados pessoais, inclusive menores representados por seus responsáveis legais, o direito de obter do controlador, a qualquer momento e mediante requisição, a confirmação da existência de tratamento e o acesso aos dados pessoais. O art. 18 da LGPD estabelece que o controlador é obrigado a fornecer essas informações, sem custo obrigatório, e de forma clara e adequada. O responsável legal do menor pode exercer esse direito por meio de solicitação formal à empresa que trata os dados do filho, sendo garantido o acesso facilitado às informações sobre o tratamento dos dados, conforme também previsto no art. 9º da LGPD.', 'chunks': ['f9e4ad69', 'ffc54078'], 'trecho_chave': 'Art. 18 O titular dos dados pessoais tem direito a obter do controlador, em relação aos dados do titular por ele tratados, a qualquer momento e mediante requisição: I - confirmação da existência de tratamento; II - acesso aos dados;'}";"0.76";"0.85";"0.54";"0.39";"1.00";"1.00";"gpt"
"grafo";"A operadora de cartão de crédito pode vender minha lista de compras para anunciantes?";"É proibido sem consentimento. Mas a ""análise de crédito"" com ""parceiros"" é permitida? O Art. 7º, V permite para ""proteção do crédito"".";"{'resposta': 'A operadora de cartão de crédito só pode compartilhar ou vender sua lista de compras para anunciantes se houver consentimento livre, informado e inequívoco do titular, conforme a LGPD. O tratamento de dados pessoais exige finalidade determinada e respeito à privacidade do titular.', 'resposta_completa': 'A venda ou compartilhamento da lista de compras do titular por operadora de cartão de crédito para anunciantes, para fins de marketing ou publicidade, só é permitida se houver consentimento específico, livre, informado e inequívoco do titular, conforme previsto na Lei Geral de Proteção de Dados (LGPD). O artigo 5º da LGPD define dado pessoal como informação relacionada a pessoa natural identificada ou identificável, e tratamento como qualquer operação realizada com esses dados, incluindo comunicação e difusão. O consentimento é obrigatório para finalidades determinadas, e o titular deve ser informado sobre o uso de seus dados. O compartilhamento sem consentimento viola os direitos fundamentais de liberdade, intimidade e privacidade do titular, podendo gerar obrigação de reparação de danos e sanções administrativas. Portanto, a comercialização da lista de compras sem consentimento expresso do titular não encontra respaldo legal.', 'chunks': ['e9106279', '4d9abb51'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com - tratamento de seus dados pessoais para uma finalidade determinada'}";"0.87";"0.93";"0.54";"0.49";"1.00";"1.00";"gpt"
"grafo";"O restaurante pode exigir CPF e nome completo para fazer reserva?";"Se é para confirmação, pode ser justificável. Mas se é para montar ""base de dados para marketing futuro"" sem consentimento claro? É ilegal.";"{'resposta': 'A exigência de CPF e nome completo para reserva em restaurante é permitida desde que respeite os princípios da LGPD, como finalidade, necessidade e transparência. O restaurante deve informar claramente a finalidade e limitar o uso ao mínimo necessário, conforme art. 6º da LGPD.', 'resposta_completa': 'O restaurante pode solicitar CPF e nome completo para realizar reservas, pois são dados pessoais necessários para identificação e autenticação do solicitante. Contudo, a coleta e o tratamento desses dados devem observar os princípios da LGPD, especialmente os de finalidade (uso para reserva), necessidade (coleta apenas do mínimo necessário) e transparência (informar ao titular a finalidade e o tratamento dos dados). O restaurante, como controlador, deve garantir que os dados não sejam utilizados para outros fins e adotar medidas de segurança para protegê-los. O titular tem direito de acesso, correção e eliminação dos dados, conforme previsto na legislação.', 'chunks': ['9c7da499', 'e9106279'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade: realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular [...] III - necessidade: limitação do tratamento ao mínimo necessário para a realização de suas finalidades', 'percentual': ['70', '30']}";"0.83";"0.87";"0.22";"0.32";"1.00";"1.00";"gpt"
"grafo";"A imobiliária pode exigir extrato bancário de 6 meses para alugar?";"Análise de crédito é lícita (Art. 7º, V). Mas 6 meses? Seria ""proporcional""? O Art. 6º exige ""adequação"". E se o inquilino oferece fiador?";"{'resposta': 'A imobiliária pode solicitar extrato bancário de 6 meses para avaliar a capacidade financeira do interessado na locação, desde que respeite os princípios da LGPD, como necessidade, finalidade e consentimento do titular, conforme art. 7º e art. 11 da Lei 13.709/2018.', 'resposta_completa': 'A exigência de extrato bancário de 6 meses pela imobiliária para locação é permitida, pois se enquadra como procedimento preliminar necessário à execução de contrato, conforme art. 7º, V, da LGPD. O tratamento desses dados deve observar os princípios da necessidade, finalidade e transparência, além de exigir consentimento do titular quando envolver dados sensíveis, conforme art. 11, I. O titular deve ser informado sobre a finalidade da coleta e pode exercer seus direitos previstos na LGPD, como acesso, correção e eliminação dos dados. O uso excessivo ou desproporcional dos dados pode ser questionado e, em caso de infração, a imobiliária está sujeita às sanções administrativas previstas no art. 52 da LGPD.', 'chunks': ['b47f4387', '28e2924f'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas;'}";"0.87";"0.66";"0.54";"0.79";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que minha foto em vídeo de treinamento corporativo seja borrada?";"Pode argumentar ""direito de imagem"". Mas a empresa pode alegar ""legítimo interesse"" em manter registro educacional? O Art. 7º, IV permite para ""exercício de direitos"", mas é recíproco.";"{'resposta': 'O titular dos dados pessoais pode solicitar ao controlador a anonimização, bloqueio ou eliminação de sua imagem em vídeo de treinamento corporativo, conforme art. 18 da LGPD. O trecho-chave: ""IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei"" fundamenta esse direito.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais, incluindo imagens em vídeos de treinamento corporativo, o direito de solicitar ao controlador a anonimização, bloqueio ou eliminação desses dados, especialmente se considerados desnecessários, excessivos ou tratados em desconformidade com a legislação. O pedido deve ser formalizado ao controlador responsável pelo vídeo. O controlador deve analisar a solicitação e, caso não haja obrigação legal de manter o dado, atender ao pedido, podendo optar pela anonimização (borrando a imagem) ou eliminação. O trecho-chave do art. 18 da LGPD garante: ""IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei"". O direito à privacidade e à autodeterminação informativa também fundamenta a solicitação, conforme art. 2º da LGPD.', 'chunks': ['f9e4ad69', '941201b9'], 'trecho_chave': 'IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei'}";"0.90";"0.97";"0.55";"0.50";"1.00";"1.00";"gpt"
"grafo";"O banco pode negar empréstimo baseado em ""dados comportamentais"" de redes sociais?";"O Art. 20 da LGPD garante direito a explicação sobre decisões automatizadas. Mas se a negativa inclui ""análise de risco baseada em perfil digital""? O banco deve revelar os critérios?";"{'resposta': 'A negativa de empréstimo baseada em dados comportamentais de redes sociais só é válida se respeitar princípios como finalidade, necessidade, transparência e não discriminação, conforme art. 6º da LGPD. O titular pode solicitar revisão humana da decisão automatizada (art. 20).', 'resposta_completa': 'A utilização de dados comportamentais extraídos de redes sociais para análise de crédito deve observar os princípios da LGPD, especialmente finalidade, necessidade, transparência e não discriminação (art. 6º). O banco deve informar claramente ao titular sobre o uso desses dados e garantir que o tratamento seja pertinente e proporcional à finalidade de análise de crédito. Além disso, caso a decisão de negativa de empréstimo seja tomada unicamente com base em tratamento automatizado desses dados, o titular tem direito de solicitar revisão por pessoa natural, conforme art. 20 da LGPD. Portanto, a negativa não pode ser discriminatória ou abusiva, e o titular deve ter acesso às informações e possibilidade de contestação.', 'chunks': ['9c7da499', 'd864f83b'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios... IX - não discriminação: impossibilidade de realização do tratamento para fins discriminatórios ilícitos ou abusivos; Art. 20 O titular dos dados tem direito a solicitar revisão, por pessoa natural, de decisões tomadas unicamente com base em tratamento automatizado de dados pessoais que afetem seus interesses...', 'percentual': ['60', '40']}";"0.80";"0.99";"0.54";"0.71";"1.00";"1.00";"gpt"
"grafo";"A clínica de estética pode publicar fotos ""antes e depois"" no Instagram sem autorização?";"Não, a imagem é dado sensível. Mesmo com autorização, o Art. 9º da LGPD exige ""finalidade específica"". Se a autorização foi para ""registro médico"", não cobre ""publicidade"".";"{'resposta': 'A publicação de fotos ""antes e depois"" de clientes pela clínica de estética no Instagram exige consentimento do titular, conforme a LGPD. O tratamento de dados pessoais, incluindo imagens, só é permitido ""mediante o fornecimento de consentimento pelo titular"" (art. 7º, I).', 'resposta_completa': 'A divulgação de fotos ""antes e depois"" de clientes por clínicas de estética nas redes sociais, como o Instagram, configura tratamento de dados pessoais, pois envolve a exposição da imagem do titular. Segundo o art. 7º, I, da LGPD, esse tratamento só pode ocorrer mediante consentimento do titular. O consentimento deve ser livre, informado e inequívoco, e pode ser revogado a qualquer momento. A ausência de autorização expressa pode gerar responsabilização civil e administrativa, além de violar direitos fundamentais de privacidade e imagem do cliente. Portanto, a clínica deve obter autorização formal do cliente antes de publicar qualquer imagem relacionada a procedimentos estéticos.', 'chunks': ['a57ec09b', '941201b9'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular;'}";"0.88";"0.65";"0.54";"0.50";"1.00";"0.50";"gpt"
"grafo";"O empregador pode exigir lista de contatos do meu celular corporativo?";"Se o celular é corporativo, tecnicamente sim. Mas se os contatos incluem médicos, terapeutas, familiares? Há ""expectativa de privacidade"" protegida?";"{'resposta': 'A exigência do empregador para acesso à lista de contatos do celular corporativo envolve tratamento de dados pessoais, que deve respeitar direitos fundamentais do titular, como liberdade, intimidade e privacidade, conforme art. 9º e art. 18 da LGPD. O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, incluindo finalidade e uso compartilhado.', 'resposta_completa': 'O empregador, ao solicitar acesso à lista de contatos do celular corporativo, realiza tratamento de dados pessoais, conforme definido no art. 5º da LGPD. Tal tratamento deve observar os direitos do titular, previstos nos arts. 9º e 18, como o direito ao acesso facilitado às informações sobre o tratamento, finalidade específica, forma e duração, além de informações sobre uso compartilhado. O empregador, como controlador, deve garantir transparência e respeito à privacidade do empregado, titular dos dados. Qualquer exigência deve ser justificada, limitada à finalidade e comunicada de forma clara, sob pena de violação dos direitos fundamentais do titular.', 'chunks': ['ffc54078', 'f9e4ad69'], 'trecho_chave': 'Art. 9º O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, que deverão ser disponibilizadas de forma clara, adequada e ostensiva [...] VII - direitos do titular, com menção explícita aos direitos contidos no art. 18 desta Lei.', 'percentual': ['60', '40']}";"0.89";"0.88";"0.54";"0.62";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que uma empresa apague logs de acesso que mostram quando entrei no prédio?";"Os logs são dados pessoais. Mas a empresa pode argumentar ""segurança patrimonial"" e ""legítimo interesse"". O prazo de retenção é discricionário.";"{'resposta': 'O titular pode solicitar a eliminação dos logs de acesso, pois a LGPD garante esse direito, conforme art. 18, desde que não haja obrigação legal para a manutenção dos dados. O controlador deve eliminar dados tratados com consentimento, salvo exceções legais expressas.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados o direito de solicitar a eliminação de seus dados pessoais, incluindo logs de acesso, a qualquer momento e mediante requisição formal ao controlador, conforme art. 18. O controlador é obrigado a eliminar os dados pessoais tratados com consentimento do titular, exceto nas hipóteses previstas no art. 16 da LGPD, como cumprimento de obrigação legal ou regulatória. Portanto, se não houver obrigação legal para a manutenção dos logs de acesso, a empresa responsável pelo tratamento dos dados deve atender ao pedido de eliminação. O trecho-chave que fundamenta essa resposta é: ""VI - eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei"".', 'chunks': ['f9e4ad69'], 'trecho_chave': 'VI - eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei', 'percentual': ['100']}";"0.80";"0.75";"0.56";"0.58";"1.00";"1.00";"gpt"
"grafo";"O site de e-commerce pode exigir cadastro para ver preços?";"Configura ""coleta excessiva""? O Art. 6º exige ""minimização"". Se o preço é público, exigir dados pessoais pode ser considerado ""prática abusiva"" pelo CDC.";"{'resposta': 'A exigência de cadastro para visualizar preços em site de e-commerce é permitida, desde que o tratamento de dados pessoais observe os princípios da LGPD, como finalidade, necessidade e transparência. O usuário deve ser informado sobre a finalidade do uso dos dados, conforme art. 6º da LGPD.', 'resposta_completa': ""O site de e-commerce pode condicionar o acesso aos preços ao cadastro do usuário, desde que respeite os princípios da Lei Geral de Proteção de Dados (LGPD), especialmente os princípios da finalidade, necessidade e transparência. Isso significa que o site deve informar de forma clara e ostensiva ao usuário a finalidade da coleta dos dados, limitar a coleta ao mínimo necessário para a finalidade pretendida e garantir o livre acesso às informações sobre o tratamento dos dados. O consentimento do titular deve ser livre, informado e inequívoco. O trecho-chave do art. 6º da LGPD destaca: 'As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade: realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular... III - necessidade: limitação do tratamento ao mínimo necessário para a realização de suas finalidades... VI - transparência: garantia, aos titulares, de informações claras, precisas e facilmente acessíveis sobre a realização do tratamento...'. Portanto, a exigência é válida, desde que essas condições sejam cumpridas."", 'chunks': ['9c7da499', 'ffc54078'], 'trecho_chave': 'As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade: realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular... III - necessidade: limitação do tratamento ao mínimo necessário para a realização de suas finalidades... VI - transparência: garantia, aos titulares, de informações claras, precisas e facilmente acessíveis sobre a realização do tratamento...', 'percentual': ['80', '20']}";"0.84";"0.76";"0.54";"0.50";"1.00";"1.00";"gpt"
"grafo";"Posso acessar os e-mails do meu cônjuge falecido?";"A LGPD não se aplica a falecidos (lacuna legal). O Google/Facebook têm políticas próprias. O Judiciário brasileiro tem negado acesso, entendendo que viola privacidade post-mortem.";"{'resposta': 'O acesso aos e-mails do cônjuge falecido depende de solicitação formal à provedora, com comprovação do vínculo e do óbito. A LGPD garante direitos ao titular, mas não prevê expressamente o acesso por terceiros após o falecimento. Trecho-chave: ""Art. 18 O titular dos dados pessoais tem direito a obter do controlador...""', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais direitos como acesso, confirmação de existência e eliminação de dados (art. 18). Contudo, não há previsão expressa sobre o acesso por terceiros, mesmo cônjuge, após o falecimento do titular. O acesso aos e-mails do cônjuge falecido pode ser solicitado à provedora do serviço, mediante apresentação de documentos que comprovem o vínculo e o óbito, mas a decisão depende da política da empresa e de eventual ordem judicial. O princípio da necessidade e da finalidade (art. 6º) deve ser observado, limitando o acesso ao mínimo necessário para resolver pendências do falecido. Recomenda-se buscar orientação jurídica e, se necessário, recorrer ao Judiciário para garantir o acesso, caso a provedora negue o pedido.', 'chunks': ['f9e4ad69', '9c7da499'], 'trecho_chave': 'Art. 18 O titular dos dados pessoais tem direito a obter do controlador, em relação aos dados do titular por ele tratados, a qualquer momento e mediante requisição: I - confirmação da existência de tratamento; II - acesso aos dados', 'percentual': ['70', '30']}";"0.85";"0.63";"0.54";"0.60";"1.00";"1.00";"gpt"
"grafo";"Meus pais podem solicitar meus dados de saúde mesmo eu sendo maior de idade?";"Não, sem autorização ou curatela. Mas em emergência médica? O Art. 7º, VII permite ""proteção da vida"" como base legal excepcional.";"{'resposta': 'O acesso aos dados de saúde de titular maior de idade só pode ser concedido ao próprio titular, salvo consentimento expresso. A LGPD garante ao titular o direito de acesso e controle sobre seus dados pessoais, incluindo os sensíveis, como saúde. Trecho-chave: ""Art. 18 O titular dos dados pessoais tem direito a obter do controlador, em relação aos dados do titular por ele tratados, a qualquer momento e mediante requisição: I - confirmação da existência de tratamento; II - acesso aos dados"".', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) estabelece que o titular dos dados pessoais, inclusive dados sensíveis como os de saúde, tem direito ao acesso e controle sobre essas informações. Os pais não podem solicitar diretamente os dados de saúde de um filho maior de idade sem o consentimento expresso deste, pois a titularidade dos dados pertence exclusivamente ao titular, conforme o art. 18 da LGPD. O controlador só pode fornecer informações mediante requisição do próprio titular ou mediante autorização formal deste. O objetivo é garantir os direitos fundamentais de liberdade, intimidade e privacidade do titular, conforme previsto na legislação. Portanto, para que os pais tenham acesso, é necessário consentimento explícito do titular maior de idade.', 'chunks': ['f9e4ad69', '7b6b9e10'], 'trecho_chave': 'Art. 18 O titular dos dados pessoais tem direito a obter do controlador, em relação aos dados do titular por ele tratados, a qualquer momento e mediante requisição: I - confirmação da existência de tratamento; II - acesso aos dados', 'percentual': ['80', '20']}";"0.74";"0.86";"0.56";"0.33";"1.00";"1.00";"gpt"
"grafo";"A empresa pode exigir dados de saúde de meus dependentes para plano de saúde corporativo?";"Para inclusão no plano, sim (obrigação contratual). Mas para ""análise de risco atuarial""? Isso é proibido pelo Art. 7º, II, ""g"" combinado com discriminação.";"{'resposta': 'A empresa pode solicitar dados de saúde dos dependentes para inclusão em plano de saúde corporativo, desde que haja consentimento específico do titular ou responsável legal, conforme art. 11 da LGPD. O tratamento deve ser restrito à finalidade e respeitar direitos fundamentais.', 'resposta_completa': 'A exigência de dados de saúde dos dependentes para inclusão em plano de saúde corporativo é permitida, desde que observadas as hipóteses do art. 11 da Lei Geral de Proteção de Dados (LGPD). O tratamento de dados sensíveis, como informações de saúde, só pode ocorrer com consentimento específico e destacado do titular ou responsável legal, ou quando indispensável para execução de contrato, tutela da saúde ou cumprimento de obrigação legal. A empresa deve limitar a coleta aos dados estritamente necessários para a finalidade de inclusão e manutenção no benefício, garantindo a proteção dos direitos fundamentais de liberdade, intimidade e privacidade dos titulares. O trecho-chave do art. 11 reforça a necessidade de consentimento ou de enquadramento em uma das exceções legais.', 'chunks': ['b47f4387', '4d9abb51'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas;', 'percentual': ['80', '20']}";"0.85";"0.92";"0.45";"0.44";"1.00";"1.00";"gpt"
"grafo";"A empresa pode exigir dados de saúde de meus dependentes para plano de saúde corporativo?";"Para inclusão no plano, sim (obrigação contratual). Mas para ""análise de risco atuarial""? Isso é proibido pelo Art. 7º, II, ""g"" combinado com discriminação.";"{'resposta': 'A empresa pode solicitar dados de saúde de dependentes para plano de saúde corporativo, desde que haja consentimento específico do titular ou responsável legal, ou quando indispensável para cumprimento de obrigação legal, execução contratual ou tutela da saúde, conforme LGPD.', 'resposta_completa': 'A exigência de dados de saúde de dependentes para viabilizar a adesão ou manutenção do benefício do plano de saúde corporativo encontra respaldo na Lei Geral de Proteção de Dados (LGPD). O tratamento de dados pessoais sensíveis, como informações de saúde, só pode ocorrer mediante consentimento específico e destacado do titular ou responsável legal, ou ainda sem consentimento, quando indispensável para cumprimento de obrigação legal ou regulatória pelo controlador, execução de contrato, tutela da saúde por profissionais ou entidades sanitárias, ou exercício regular de direitos em contrato. Assim, a empresa, como controladora dos dados, pode solicitar tais informações, desde que respeite as hipóteses legais e adote medidas de segurança e transparência, informando claramente a finalidade e as consequências da recusa.', 'chunks': ['b47f4387', 'a57ec09b'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas; II - sem fornecimento de consentimento do titular, nas hipóteses em que for indispensável para: a) cumprimento de obrigação legal ou regulatória pelo controlador; ... f) tutela da saúde, em procedimento realizado por profissionais da área da saúde ou por entidades sanitárias;', 'percentual': ['70', '30']}";"0.73";"0.91";"0.20";"0.42";"1.00";"1.00";"gpt"
